800007,0
800053,0
800066,0
800116,0
800200,0
800240,0
800245,0
800250,0
800273,0
800285,0
800300,0
800315,0
800328,0
800344,0
800376,0
800382,0
800396,0
800442,0
800508,0
800518,0
800528,0
800548,0
800582,0
800609,0
800620,0
840000,0
840011,0
840023,0
840032,0
840083,0
840164,0
840184,0
840188,0
840210,0
840249,0
840298,0
840346,0
840377,0
840388,0
840400,0
840405,0
840415,0
840523,0
840538,0
840544,0
840557,0
840569,0
840648,0
840662,0
840722,0
920007,1
920081,1
920103,1
920122,1
920192,1
920193,1
920204,1
920250,1
920267,1
920275,1
920280,1
920291,1
920352,1
920379,1
920411,1
920413,1
920416,1
920448,1
920453,1
920490,1
920499,1
920584,1
920604,1
920606,1
920621,1
960015,1
960017,1
960018,1
960043,1
960047,1
960048,1
960104,1
960107,1
960142,1
960146,1
960169,1
960222,1
960296,1
960334,1
960336,1
960370,1
960377,1
960382,1
960390,1
960486,1
960525,1
960547,1
960555,1
960577,1
960611,1
