800024,0
800435,0
801885,0
802024,0
802804,0
803334,0
803704,0
804683,0
805450,0
806269,0
807715,0
808266,0
809307,0
809330,0
809405,0
810783,0
811539,0
813025,0
813614,0
813963,0
814134,0
814149,0
814346,0
814604,0
814936,0
840130,0
841545,0
841591,0
841906,0
841958,0
843012,0
844015,0
844247,0
845595,0
846502,0
847063,0
847379,0
848610,0
848983,0
849930,0
850389,0
850994,0
852394,0
853269,0
853690,0
853967,0
853995,0
853997,0
857507,0
858004,0
920320,1
920654,1
921309,1
922644,1
923685,1
923686,1
924630,1
925299,1
925308,1
925365,1
926327,1
927438,1
927919,1
928495,1
929313,1
929813,1
929888,1
931082,1
932132,1
933438,1
933921,1
933984,1
934275,1
934622,1
935161,1
960349,1
961408,1
962780,1
964442,1
964811,1
964833,1
965501,1
967151,1
967225,1
967725,1
969993,1
970187,1
971329,1
971676,1
971787,1
974044,1
974386,1
974546,1
974815,1
975894,1
976079,1
976452,1
976876,1
976996,1
977014,1
