200002,0
200006,0
200018,0
200040,0
200067,0
200069,0
200070,0
200076,0
200077,0
200080,0
200082,0
200088,0
200093,0
200105,0
200116,0
200127,0
200130,0
200142,0
200154,0
200165,0
200172,0
200173,0
200176,0
200189,0
200215,0
240025,0
240035,0
240051,0
240074,0
240080,0
240081,0
240094,0
240105,0
240119,0
240127,0
240160,0
240168,0
240176,0
240179,0
240195,0
240196,0
240199,0
240210,0
240220,0
240225,0
240244,0
240266,0
240273,0
240284,0
240285,0
320011,1
320018,1
320021,1
320026,1
320033,1
320051,1
320053,1
320093,1
320095,1
320103,1
320113,1
320118,1
320127,1
320131,1
320156,1
320169,1
320173,1
320181,1
320184,1
320241,1
320249,1
320259,1
320308,1
320320,1
320322,1
360002,1
360005,1
360014,1
360026,1
360028,1
360030,1
360048,1
360060,1
360098,1
360103,1
360107,1
360132,1
360148,1
360167,1
360179,1
360180,1
360187,1
360200,1
360201,1
360210,1
360234,1
360236,1
360239,1
360245,1
360248,1
