5006501,0
5006601,0
5006701,0
5006801,0
5006901,0
5007001,0
5007101,0
5007201,0
5007301,0
5007401,0
5014001,1
5014101,1
5014201,1
5014301,1
5014401,1
5014501,1
5014601,1
5014701,1
5014801,1
5014901,1
5006502,0
5006602,0
5006702,0
5006802,0
5006902,0
5007002,0
5007102,0
5007202,0
5007302,0
5007402,0
5014002,1
5014102,1
5014202,1
5014302,1
5014402,1
5014502,1
5014602,1
5014702,1
5014802,1
5014902,1
5006503,0
5006603,0
5006703,0
5006803,0
5006903,0
5007003,0
5007103,0
5007203,0
5007303,0
5007403,0
5014003,1
5014103,1
5014203,1
5014303,1
5014403,1
5014503,1
5014603,1
5014703,1
5014803,1
5014903,1
5006504,0
5006604,0
5006704,0
5006804,0
5006904,0
5007004,0
5007104,0
5007204,0
5007304,0
5007404,0
5014004,1
5014104,1
5014204,1
5014304,1
5014404,1
5014504,1
5014604,1
5014704,1
5014804,1
5014904,1
