600009,0
600017,0
600043,0
600045,0
600051,0
600063,0
600066,0
600069,0
600085,0
600088,0
600094,0
600095,0
600110,0
600117,0
600119,0
600123,0
600141,0
600158,0
600162,0
600171,0
600214,0
600235,0
600312,0
600316,0
600356,0
640001,0
640013,0
640021,0
640030,0
640038,0
640058,0
640063,0
640075,0
640080,0
640089,0
640097,0
640105,0
640121,0
640140,0
640152,0
640156,0
640162,0
640170,0
640185,0
640195,0
640204,0
640210,0
640212,0
640246,0
640248,0
720000,1
720002,1
720011,1
720024,1
720060,1
720064,1
720076,1
720077,1
720079,1
720080,1
720086,1
720123,1
720125,1
720128,1
720153,1
720180,1
720184,1
720225,1
720246,1
720259,1
720280,1
720283,1
720307,1
720311,1
720321,1
760001,1
760005,1
760033,1
760040,1
760050,1
760052,1
760053,1
760057,1
760067,1
760069,1
760092,1
760096,1
760109,1
760113,1
760147,1
760173,1
760184,1
760191,1
760192,1
760210,1
760246,1
760256,1
760267,1
760321,1
760342,1
