ID	intent	text	domain	label
3232343533343535	IN:SET_RSVP_INTERESTED	ลงแจ้งว่าฉันสนใจงานอีเว้นท์นี้	event	0
3232343533313735	IN:SET_RSVP_INTERESTED	ทำเครื่องหมายว่าฉันสนใจ Digital Urbanisms Conference	event	0
3232343532373730	IN:SET_RSVP_INTERESTED	สนใจจะไปงานกิจกรรมแรก	event	0
3232343532363533	IN:SET_RSVP_INTERESTED	สนใจไปดู Two Door Cinema Club	event	0
3232323232313435	IN:SET_RSVP_INTERESTED	เปลี่ยนสถานะของฉันเป็นสนใจในงานกิจกรรมที่สอง	event	0
3232323232313431	IN:SET_RSVP_INTERESTED	เปลี่ยนสถานะของฉันว่าสนใจในงานกิจกรรมที่สาม	event	0
3232343533373130	IN:SET_RSVP_INTERESTED	ตอบว่า อาจจะ สำหรับงานที่สี่	event	0
3232343533353036	IN:SET_RSVP_INTERESTED	ตอบกลับว่าอาจจะ สำหรับกิจกรรมนั้น	event	0
3231323235313631	IN:GET_REMINDER_AMOUNT	ฉันมีการแจ้งเตือนเกี่ยวกับเอเจกี่อัน	reminder	2
3231323234343632	IN:GET_REMINDER_AMOUNT	สัปดาห์นี้ฉันมีเตือนความจำกี่รายการ	reminder	2
3232323230333234	IN:PLAY_MEDIA	ค้นหารีแอนนา	music	3
3232323230333036	IN:PLAY_MEDIA	ค้นหาจุดเริ่มต้นของความสุข	music	3
3232323230313733	IN:PLAY_MEDIA	หา 21 Savage ให้ฉัน	music	3
3231323331383338	IN:GET_REMINDER_DATE_TIME	ฉันควรจะได้เห็นเตือนความจำเกี่ยวกับการประชุมชมรมวิทยาศาสตร์ของพี่ชายน้องชายของฉันเมื่อไหร่	reminder	4
3231323239363637	IN:GET_REMINDER_DATE_TIME	การแจ้งเตือนคอนเสิร์ตเมื่อไร	reminder	4
3231323234393233	IN:GET_REMINDER_DATE_TIME	การแจ้งเตือนให้ไปเก็บแอปเปิลของฉันคือเมื่อไหร่	reminder	4
3231323331393837	IN:GET_REMINDER_DATE_TIME	การแจ้งเตือนการซ่อมรถบรรทุกของฉันคือเมื่อไร	reminder	4
3231323330373435	IN:GET_REMINDER_DATE_TIME	การเตือนความจำของฉันเพื่อดื่มกาแฟกับอเล็กซ์คือเมื่อไหร่	reminder	4
3231323237353738	IN:GET_REMINDER_DATE_TIME	ให้ฉันดูว่าตั้งเวลาแจ้งเตือนสำหรับการประชุมงานไว้เมื่อไหร่	reminder	4
3231323333393539	IN:GET_REMINDER_DATE_TIME	การเตือนความจำเกี่ยวกับกลุ่มรอตต์ไวเลอร์ครั้งต่อไปของฉันคือเมื่อไหร่	reminder	4
3138393933373038	IN:GET_EMPLOYMENT_TIME	Marani ทำงานที่ Toys R Us นานเท่าไร	people	5
3138393933303438	IN:GET_EMPLOYMENT_TIME	Mark เริ่มทำงานที่ Home Depot ตั้งแต่เมื่อไร	people	5
3138393932343136	IN:GET_EMPLOYMENT_TIME	Sarah ทำงานให้กับ Allstate มานานเท่าไหร่แล้ว	people	5
3138393932303633	IN:GET_EMPLOYMENT_TIME	Kevin เริ่มทำงานกับ Amazon มานานเท่าไรแล้ว	people	5
3138393931313134	IN:GET_EMPLOYMENT_TIME	อบิเกลเป็นพยาบาลมานานเท่าไหร่แล้ว	people	5
3138393930383937	IN:GET_EMPLOYMENT_TIME	ซีซาร์เลิกเป็นสถาปนิกเมื่อไหร่	people	5
3138393931393930	IN:GET_EMPLOYMENT_TIME	เรเชลพักอยู่ที่ฮิลตันนานเท่าไรแล้ว	people	5
