ID	intent	text	domain	label
3232343533313535	IN:SET_RSVP_INTERESTED	inscris moi en intéressé pour le quatrième évènement	event	0
3232343533313232	IN:SET_RSVP_INTERESTED	rsvp peut-être pour le deuxième événement	event	0
3232343533303630	IN:SET_RSVP_INTERESTED	Il se peut que j’aille au second évènement	event	0
3232343532383336	IN:SET_RSVP_INTERESTED	inscris-moi en peut-être au troisième évènement	event	0
3232343532383030	IN:SET_RSVP_INTERESTED	Marque-moi comme intéressé pour la réunion automnale	event	0
3232343532363235	IN:SET_RSVP_INTERESTED	Changez mon statut en celui d'intéressé pour la conférence interactive de Los Angeles 2019	event	0
3232343532353737	IN:SET_RSVP_INTERESTED	intéressé d’aller à Moon Viewing	event	0
3232343532343837	IN:SET_RSVP_INTERESTED	Je pourrais vouloir aller à Soul Summit	event	0
3231323338333833	IN:GET_REMINDER_AMOUNT	Combien ai-je de rappels ?	reminder	2
3231323234343632	IN:GET_REMINDER_AMOUNT	Combien ai-je de rappels pour cette semaine ?	reminder	2
3231313436313030	IN:GET_REMINDER_DATE_TIME	Rappelle-moi c’est à quelle heure mon rendez-vous coiffure	reminder	4
3231323333373832	IN:GET_REMINDER_DATE_TIME	Mon rappel est-il pour demain matin ?	reminder	4
3231323332363833	IN:GET_REMINDER_DATE_TIME	Quand est mon premier rappel pour une réunion la semaine prochaine ?	reminder	4
3231323331393739	IN:GET_REMINDER_DATE_TIME	À quelle heure le rappel de l'invitation à la réunion de classe est-il affiché ?	reminder	4
3231323331373335	IN:GET_REMINDER_DATE_TIME	Quel jour et à quelle heure ai-je des rappels de bus ?	reminder	4
3231323239383132	IN:GET_REMINDER_DATE_TIME	Quand a lieu mon prochain rappel pour le dentiste ?	reminder	4
3138393932343035	IN:GET_EMPLOYMENT_TIME	Quand Martha a-t-elle cessé de travailler pour Walgreens ?	people	5
3138393932333739	IN:GET_EMPLOYMENT_TIME	Quand Emily a-t-elle commencé à travailler pour St. Luke ?	people	5
3138393932333531	IN:GET_EMPLOYMENT_TIME	Combien de temps Anthony a travaillé chez Apple	people	5
3138393932333437	IN:GET_EMPLOYMENT_TIME	Quand Steve a-t-il commencé à travailler à l'école ?	people	5
3138393931393738	IN:GET_EMPLOYMENT_TIME	Quand Marie a t-elle commencé à travailler pour son emploi actuel ?	people	5
3138393931373636	IN:GET_EMPLOYMENT_TIME	Depuis combien de temps Shannon travaille-t-elle à son emploi actuel ?	people	5
3138393931373435	IN:GET_EMPLOYMENT_TIME	Quand Phil a-t-il commencé à travailler pour McDonalds ?	people	5
3138393931343937	IN:GET_EMPLOYMENT_TIME	Quand Zac a-t-il commencé à travailler chez Walmart ?	people	5
3132353935303436	IN:LOOP_MUSIC	joue cette chanson 3 fois de suite	music	6
39353639343433	IN:LOOP_MUSIC	Puis je écouter cette chanson encore et encore	music	6
3139383035363132	IN:GET_CONTACT_METHOD	S’il te plaît donne-moi le numéro de Freddy	people	7
3139383539323832	IN:GET_CONTACT_METHOD	Quel est le numéro de Tom	people	7
39353736323834	IN:SKIP_TRACK_MUSIC	Saute la piste maintenant	music	8
39353732343334	IN:SKIP_TRACK_MUSIC	Passe à une autre chanson.	music	8
39353732303639	IN:SKIP_TRACK_MUSIC	Revenez sur deux pistes, s'il vous plaît.	music	8
39353633343939	IN:SKIP_TRACK_MUSIC	Sautez cette chanson, elle ne me plait pas	music	8
39353436383632	IN:SKIP_TRACK_MUSIC	Sautez ce morceau et passez à la chanson suivante.	music	8
39353436323434	IN:SKIP_TRACK_MUSIC	joue la chanson suivante de l’album en cours	music	8
39353337303737	IN:SKIP_TRACK_MUSIC	Sautez cette chanson à nouveau s'il vous plaît	music	8
39353330393839	IN:SKIP_TRACK_MUSIC	passe la chanson s’il te plait	music	8
39343837303136	IN:LIKE_MUSIC	approuve cette chanson	music	9
39353434363739	IN:GET_TRACK_INFO_MUSIC	En quelle année cette piste est-elle sortie ?	music	10
39353431383233	IN:GET_TRACK_INFO_MUSIC	Quelle est la chanson qui joue maintenant?	music	10
39353330303335	IN:GET_TRACK_INFO_MUSIC	COMMENT S’APPELLE CETTE CHANSON ?	music	10
39353139353738	IN:GET_TRACK_INFO_MUSIC	quel groupe joue maintenant ?	music	10
39353136383634	IN:GET_TRACK_INFO_MUSIC	qui est en vedette dans cette chanson	music	10
39353136363332	IN:GET_TRACK_INFO_MUSIC	Connaissez-vous le nom de l'album d'où provient cette chanson ?	music	10
39353031393337	IN:GET_TRACK_INFO_MUSIC	quand la chanson est-elle sortie	music	10
39343736313434	IN:GET_TRACK_INFO_MUSIC	Qui chantait la dernière chanson?	music	10
39343730303338	IN:GET_TRACK_INFO_MUSIC	qui joue de la batterie dans ce morceau ?	music	10
39343637343238	IN:GET_TRACK_INFO_MUSIC	Qui interprète cette chanson ?	music	10
3139393237343833	IN:GET_TRACK_INFO_MUSIC	Quelle est la chanson qui passe en ce moment sur iHeartRadio ?	music	10
3132363231303136	IN:GET_TRACK_INFO_MUSIC	Quel est le nom de ce morceau	music	10
