ID	intent	text	domain	label
3232323232313431	IN:SET_RSVP_INTERESTED	Fais passer mon statut à Interessé pour le troisième événement	event	0
3232343533353933	IN:SET_RSVP_INTERESTED	réponds que je suis intéressé par la Conférence sur les urbanismes numériques	event	0
3232343533343535	IN:SET_RSVP_INTERESTED	marque-moi comme intéressé par cet évènement	event	0
3232343533333836	IN:SET_RSVP_INTERESTED	réponds peut-être au second événement	event	0
3232343533313339	IN:SET_RSVP_INTERESTED	réponds intéressé pour le second événement	event	0
3232343533313031	IN:SET_RSVP_INTERESTED	règle mon statut en tant qu'intéressé pour le lancement du livre Insurgent Empire	event	0
3232343532393234	IN:SET_RSVP_INTERESTED	change mon statut peut-être pour Hocus Pocus	event	0
3232343532373136	IN:SET_RSVP_INTERESTED	souhaite aller à L'occupation d'Alcatraz	event	0
3231323233313237	IN:GET_REMINDER_AMOUNT	Combien de rappels pour l'épicerie ai-je ce mois-ci ?	reminder	2
3231323332303836	IN:GET_REMINDER_AMOUNT	Combien de rappels sur le chien j’ai aujourd’hui ?	reminder	2
3231323239313831	IN:GET_REMINDER_DATE_TIME	Mon rappel pour déjeuner avec Tesha, c’est pour quand ?	reminder	4
3231323238333736	IN:GET_REMINDER_DATE_TIME	À quel heure est mon rappel pour le déjeuner avec mes amis demain ?	reminder	4
3231323331393837	IN:GET_REMINDER_DATE_TIME	Quand est mon rappel de réparation pour le camion ?	reminder	4
3231323330373435	IN:GET_REMINDER_DATE_TIME	mon rappel pour le café avec Alex, c’est pour quand	reminder	4
3231323239363637	IN:GET_REMINDER_DATE_TIME	Le rappel pour le concert est réglé pour quand ?	reminder	4
3231323237303536	IN:GET_REMINDER_DATE_TIME	Quel jour la semaine prochaine est prévu le renouvellement de ma carte de crédit ?	reminder	4
3138393933333534	IN:GET_EMPLOYMENT_TIME	Combien de temps est-ce que Bob a travaillé chez Fox ?	people	5
3138393933303337	IN:GET_EMPLOYMENT_TIME	Depuis quand Sam travaille-t-il pour ABC Tech ?	people	5
3138393933303037	IN:GET_EMPLOYMENT_TIME	Depuis combien de temps Joe travaille-t-il pour Appen ?	people	5
3138393931393930	IN:GET_EMPLOYMENT_TIME	Depuis combien de temps Rachel est-elle au Hilton ?	people	5
3138393931373237	IN:GET_EMPLOYMENT_TIME	en quelle année Debbie a-t-elle commencé à travailler chez Bath and Body ?	people	5
3138393931323830	IN:GET_EMPLOYMENT_TIME	Combien de temps Jeff a-t-il été employé par Amazon ?	people	5
3138393931313134	IN:GET_EMPLOYMENT_TIME	Depuis quand Abigail est infirmière ?	people	5
3138393930383937	IN:GET_EMPLOYMENT_TIME	Quand est-ce que Caesar a fini sa carrière d’architecture ?	people	5
39353231373239	IN:LOOP_MUSIC	Ajoutez une chanson à répéter.	music	6
39353238343336	IN:LOOP_MUSIC	Joue Despacito en boucle	music	6
