2006501,0
2006601,0
2006701,0
2006801,0
2006901,0
2007001,0
2007101,0
2007201,0
2007301,0
2007401,0
2014001,1
2014101,1
2014201,1
2014301,1
2014401,1
2014501,1
2014601,1
2014701,1
2014801,1
2014901,1
2006502,0
2006602,0
2006702,0
2006802,0
2006902,0
2007002,0
2007102,0
2007202,0
2007302,0
2007402,0
2014802,1
2014102,1
2014202,1
2014302,1
2014402,1
2014502,1
2014602,1
2014702,1
2014802,1
2014902,1
2006503,0
2006603,0
2006703,0
2006803,0
2006903,0
2007003,0
2007103,0
2007203,0
2007303,0
2007403,0
2014003,1
2014103,1
2014203,1
2014303,1
2014403,1
2014503,1
2014603,1
2014703,1
2014803,1
2014903,1
2006504,0
2006604,0
2006704,0
2006804,0
2006904,0
2007004,0
2007104,0
2007204,0
2007304,0
2007404,0
2014004,1
2014104,1
2014204,1
2014304,1
2014404,1
2014504,1
2014604,1
2014704,1
2014804,1
2014904,1
