800033,0
800035,0
800063,0
800068,0
800070,0
800075,0
800106,0
800136,0
800148,0
800150,0
800156,0
800172,0
800181,0
800195,0
800237,0
800242,0
800256,0
800267,0
800272,0
800291,0
800298,0
800370,0
800389,0
800392,0
800404,0
840024,0
840027,0
840096,0
840120,0
840126,0
840149,0
840154,0
840155,0
840185,0
840248,0
840322,0
840407,0
840410,0
840432,0
840438,0
840439,0
840497,0
840498,0
840518,0
840531,0
840566,0
840687,0
840713,0
840749,0
840756,0
920034,1
920047,1
920051,1
920052,1
920054,1
920058,1
920071,1
920075,1
920088,1
920134,1
920142,1
920145,1
920157,1
920162,1
920178,1
920189,1
920190,1
920232,1
920245,1
920298,1
920303,1
920316,1
920343,1
920358,1
920366,1
960009,1
960010,1
960012,1
960022,1
960026,1
960056,1
960113,1
960119,1
960139,1
960152,1
960157,1
960159,1
960160,1
960163,1
960178,1
960187,1
960194,1
960198,1
960210,1
960216,1
960254,1
960261,1
960263,1
960268,1
960271,1
