3006501,0
3006601,0
3006701,0
3006801,0
3006901,0
3007001,0
3007101,0
3007201,0
3007301,0
3007401,0
3014001,1
3014101,1
3014201,1
3014301,1
3014401,1
3014501,1
3014601,1
3014701,1
3014801,1
3014901,1
3006502,0
3006602,0
3006702,0
3006802,0
3006902,0
3007002,0
3007102,0
3007202,0
3007302,0
3007402,0
3014002,1
3014102,1
3014202,1
3014302,1
3014402,1
3014502,1
3014602,1
3014702,1
3014802,1
3014902,1
3006503,0
3006603,0
3006703,0
3006803,0
3006903,0
3007003,0
3007103,0
3007203,0
3007303,0
3007403,0
3014003,1
3014103,1
3014203,1
3014303,1
3014403,1
3014503,1
3014603,1
3014703,1
3014803,1
3014903,1
3006504,0
3006604,0
3006704,0
3006804,0
3006904,0
3007004,0
3007104,0
3007204,0
3007304,0
3007404,0
3014004,1
3014104,1
3014204,1
3014304,1
3014404,1
3014504,1
3014604,1
3014704,1
3014804,1
3014904,1
