400025,0
400027,0
400047,0
400048,0
400260,0
400303,0
400361,0
400365,0
400411,0
400428,0
400431,0
400593,0
400653,0
400682,0
400890,0
400895,0
400927,0
400959,0
400965,0
400974,0
401042,0
401051,0
401059,0
401188,0
401381,0
440000,0
440017,0
440053,0
440061,0
440145,0
440187,0
440215,0
440271,0
440272,0
440303,0
440353,0
440446,0
440483,0
440594,0
440651,0
440657,0
440696,0
440717,0
440783,0
440825,0
440879,0
440951,0
441049,0
441074,0
441099,0
520000,1
520069,1
520080,1
520088,1
520104,1
520203,1
520239,1
520249,1
520346,1
520363,1
520373,1
520382,1
520410,1
520434,1
520464,1
520467,1
520484,1
520518,1
520680,1
520681,1
520735,1
520739,1
520757,1
520801,1
520817,1
560008,1
560062,1
560082,1
560272,1
560286,1
560304,1
560320,1
560373,1
560401,1
560450,1
560486,1
560606,1
560669,1
560728,1
560763,1
560809,1
560844,1
560904,1
561094,1
561103,1
561194,1
561211,1
561241,1
561255,1
561266,1
