6501,0
6601,0
6701,0
6801,0
6901,0
7001,0
7101,0
7201,0
7301,0
7401,0
14001,1
14101,1
14201,1
14301,1
14401,1
14501,1
14601,1
14701,1
14801,1
14901,1
6502,0
6602,0
6702,0
6802,0
6902,0
7002,0
7102,0
7202,0
7302,0
7402,0
14002,1
14102,1
14202,1
14302,1
14402,1
14502,1
14602,1
14702,1
14802,1
14902,1
6503,0
6603,0
6703,0
6803,0
6903,0
7003,0
7103,0
7203,0
7303,0
7403,0
14003,1
14103,1
14203,1
14303,1
14403,1
14503,1
14603,1
14703,1
14803,1
14903,1
6504,0
6604,0
6704,0
6804,0
6904,0
7004,0
7104,0
7204,0
7304,0
7404,0
14004,1
14104,1
14204,1
14304,1
14404,1
14504,1
14604,1
14704,1
14804,1
14904,1
1006501,0
1006601,0
1006701,0
1006801,0
1006901,0
1007001,0
1007101,0
1007201,0
1007301,0
1007401,0
1014001,1
1014101,1
1014201,1
1014301,1
1014401,1
1014501,1
1014601,1
1014701,1
1014801,1
1014901,1
1006502,0
1006602,0
1006702,0
1006802,0
1006902,0
1007002,0
1007102,0
1007202,0
1007302,0
1007402,0
1014002,1
1014102,1
1014202,1
1014302,1
1014402,1
1014502,1
1014602,1
1014702,1
1014802,1
1014902,1
1006503,0
1006603,0
1006703,0
1006803,0
1006903,0
1007003,0
1007103,0
1007203,0
1007303,0
1007403,0
1014003,1
1014103,1
1014203,1
1014303,1
1014403,1
1014503,1
1014603,1
1014703,1
1014803,1
1014903,1
1006504,0
1006604,0
1006704,0
1006804,0
1006904,0
1007004,0
1007104,0
1007204,0
1007304,0
1007404,0
1014004,1
1014104,1
1014204,1
1014304,1
1014404,1
1014504,1
1014604,1
1014704,1
1014804,1
1014904,1
2006501,0
2006601,0
2006701,0
2006801,0
2006901,0
2007001,0
2007101,0
2007201,0
2007301,0
2007401,0
2014001,1
2014101,1
2014201,1
2014301,1
2014401,1
2014501,1
2014601,1
2014701,1
2014801,1
2014901,1
2006502,0
2006602,0
2006702,0
2006802,0
2006902,0
2007002,0
2007102,0
2007202,0
2007302,0
2007402,0
2014802,1
2014102,1
2014202,1
2014302,1
2014402,1
2014502,1
2014602,1
2014702,1
2014802,1
2014902,1
2006503,0
2006603,0
2006703,0
2006803,0
2006903,0
2007003,0
2007103,0
2007203,0
2007303,0
2007403,0
2014003,1
2014103,1
2014203,1
2014303,1
2014403,1
2014503,1
2014603,1
2014703,1
2014803,1
2014903,1
2006504,0
2006604,0
2006704,0
2006804,0
2006904,0
2007004,0
2007104,0
2007204,0
2007304,0
2007404,0
2014004,1
2014104,1
2014204,1
2014304,1
2014404,1
2014504,1
2014604,1
2014704,1
2014804,1
2014904,1
3006501,0
3006601,0
3006701,0
3006801,0
3006901,0
3007001,0
3007101,0
3007201,0
3007301,0
3007401,0
3014001,1
3014101,1
3014201,1
3014301,1
3014401,1
3014501,1
3014601,1
3014701,1
3014801,1
3014901,1
3006502,0
3006602,0
3006702,0
3006802,0
3006902,0
3007002,0
3007102,0
3007202,0
3007302,0
3007402,0
3014002,1
3014102,1
3014202,1
3014302,1
3014402,1
3014502,1
3014602,1
3014702,1
3014802,1
3014902,1
3006503,0
3006603,0
3006703,0
3006803,0
3006903,0
3007003,0
3007103,0
3007203,0
3007303,0
3007403,0
3014003,1
3014103,1
3014203,1
3014303,1
3014403,1
3014503,1
3014603,1
3014703,1
3014803,1
3014903,1
3006504,0
3006604,0
3006704,0
3006804,0
3006904,0
3007004,0
3007104,0
3007204,0
3007304,0
3007404,0
3014004,1
3014104,1
3014204,1
3014304,1
3014404,1
3014504,1
3014604,1
3014704,1
3014804,1
3014904,1
5006501,0
5006601,0
5006701,0
5006801,0
5006901,0
5007001,0
5007101,0
5007201,0
5007301,0
5007401,0
5014001,1
5014101,1
5014201,1
5014301,1
5014401,1
5014501,1
5014601,1
5014701,1
5014801,1
5014901,1
5006502,0
5006602,0
5006702,0
5006802,0
5006902,0
5007002,0
5007102,0
5007202,0
5007302,0
5007402,0
5014002,1
5014102,1
5014202,1
5014302,1
5014402,1
5014502,1
5014602,1
5014702,1
5014802,1
5014902,1
5006503,0
5006603,0
5006703,0
5006803,0
5006903,0
5007003,0
5007103,0
5007203,0
5007303,0
5007403,0
5014003,1
5014103,1
5014203,1
5014303,1
5014403,1
5014503,1
5014603,1
5014703,1
5014803,1
5014903,1
5006504,0
5006604,0
5006704,0
5006804,0
5006904,0
5007004,0
5007104,0
5007204,0
5007304,0
5007404,0
5014004,1
5014104,1
5014204,1
5014304,1
5014404,1
5014504,1
5014604,1
5014704,1
5014804,1
5014904,1
