1000764,0
1001074,0
1001097,0
1001203,0
1001230,0
1001887,0
1001935,0
1002288,0
1002428,0
1002648,0
1002919,0
1003043,0
1003128,0
1003760,0
1004051,0
1004075,0
1004225,0
1004459,0
1004547,0
1004548,0
1004709,0
1004737,0
1004809,0
1004955,0
1004970,0
1040198,0
1040534,0
1040832,0
1041004,0
1041006,0
1041157,0
1041354,0
1041371,0
1041500,0
1041519,0
1041526,0
1041580,0
1041656,0
1041874,0
1042025,0
1042158,0
1042356,0
1042372,0
1042693,0
1042893,0
1042973,0
1043077,0
1043225,0
1043368,0
1043699,0
1120021,1
1120340,1
1120403,1
1120512,1
1120529,1
1120907,1
1120971,1
1121087,1
1121251,1
1121259,1
1121295,1
1121312,1
1121323,1
1121396,1
1121445,1
1121598,1
1121642,1
1121873,1
1121971,1
1122058,1
1122165,1
1122452,1
1122478,1
1122540,1
1122563,1
1160169,1
1160304,1
1160399,1
1160578,1
1160692,1
1160762,1
1160866,1
1160910,1
1160935,1
1161133,1
1161495,1
1161573,1
1161671,1
1161710,1
1161756,1
1161898,1
1161981,1
1161992,1
1162112,1
1162287,1
1162492,1
1162762,1
1162887,1
1163029,1
1163035,1
