ID	intent	text	domain	label
3232343532383336	IN:SET_RSVP_INTERESTED	Markiere mich als vielleicht für das dritte Event	event	0
3232343532383030	IN:SET_RSVP_INTERESTED	Markiere mich als interessiert für das Autumnal Gathering	event	0
3232343533373139	IN:SET_RSVP_INTERESTED	Antworte vielleicht zum fünften Event	event	0
3232343533363937	IN:SET_RSVP_INTERESTED	Antworte interessiert auf die Mondbetrachtung	event	0
3232343533323137	IN:SET_RSVP_INTERESTED	Setze meinen Status für diese Veranstaltung auf vielleicht	event	0
3232343532363235	IN:SET_RSVP_INTERESTED	Ändere meinen Status zu Interessiert an Los Angeles interaktive Konferenz 2019	event	0
3232343532353737	IN:SET_RSVP_INTERESTED	Interessiert daran zum Moon Viewing zu gehen	event	0
3232343532343837	IN:SET_RSVP_INTERESTED	Ich würde gerne zum Soul Summit gehen	event	0
3231323338333833	IN:GET_REMINDER_AMOUNT	Wie viele Erinnerungen habe ich?	reminder	2
3231323234343632	IN:GET_REMINDER_AMOUNT	Wie viele Erinnerungen habe ich für diese Woche	reminder	2
3232323230333234	IN:PLAY_MEDIA	Finde Rihanna.	music	3
3231323339343932	IN:GET_REMINDER_DATE_TIME	Wann ist die Erinnerung für Traicos Geburtstagsfeier gestellt?	reminder	4
3231323333373832	IN:GET_REMINDER_DATE_TIME	Ist meine Erinnerung für morgen am Morgen?	reminder	4
3231323331373335	IN:GET_REMINDER_DATE_TIME	Für welche Zeit und welchen Tag habe ich Bus-Erinnerungen eingestellt?	reminder	4
3231323238303239	IN:GET_REMINDER_DATE_TIME	Wann ist meine Erinnerung für meine nächste Medikamentendosis?	reminder	4
3231323235373132	IN:GET_REMINDER_DATE_TIME	Wann ist meine nächste Familienabendessen-Erinnerung?	reminder	4
3231323235313732	IN:GET_REMINDER_DATE_TIME	Wann hatte ich zuletzt eine Erinnerung zum Blumengießen eingestellt?	reminder	4
3231323234343330	IN:GET_REMINDER_DATE_TIME	Wann ist die Erinnerung für den Flug nächste Woche?	reminder	4
3138393932303433	IN:GET_EMPLOYMENT_TIME	Wie lange hat Faye für Kohls gearbeitet	people	5
3138393931393738	IN:GET_EMPLOYMENT_TIME	Wann begann Marie ihren aktuellen Job?	people	5
3138393931373830	IN:GET_EMPLOYMENT_TIME	Hat Sara das ganze letzte Jahr bei McDonalds gearbeitet?	people	5
3138393931343937	IN:GET_EMPLOYMENT_TIME	Wann begann Zac bei Walmart zu arbeiten?	people	5
3138393931333032	IN:GET_EMPLOYMENT_TIME	Wann wurde Kyle angestellt?	people	5
3138393932353438	IN:GET_EMPLOYMENT_TIME	Wann hat Julie angefangen für Sam's Club zu arbeiten?	people	5
3138393932343834	IN:GET_EMPLOYMENT_TIME	Wann ist Alicia aus ihrem letzten Job raus?	people	5
3138393932343035	IN:GET_EMPLOYMENT_TIME	Wann hat Martha aufgehört, für Walgreens zu arbeiten	people	5
3138393931373636	IN:GET_EMPLOYMENT_TIME	Wie lange hat Shannon für ihren derzeitigen Job gearbeitet?	people	5
3138393931373435	IN:GET_EMPLOYMENT_TIME	Wann hat Phil begonnen, für McDonalds zu arbeiten	people	5
39353534353434	IN:LOOP_MUSIC	Stelle dieses Lied auf wiederholen.	music	6
39353232323831	IN:LOOP_MUSIC	Suche und spiele Simple Man von Jensen Ackles wiederholt	music	6
3139383039313539	IN:GET_CONTACT_METHOD	Unter welcher Telefonnummer kann man Percival am besten erreichen?	people	7
39353330393839	IN:SKIP_TRACK_MUSIC	Überspringe den Song bitte	music	8
39353039323934	IN:SKIP_TRACK_MUSIC	Kannst du das aktuelle Lied überspringen?	music	8
39343733303039	IN:SKIP_TRACK_MUSIC	Springe bitte zum nächsten Titel	music	8
3132353732383038	IN:SKIP_TRACK_MUSIC	Überspringe, bitte	music	8
3132353635323538	IN:SKIP_TRACK_MUSIC	Springe 5 Lieder nach vorne	music	8
39353736323834	IN:SKIP_TRACK_MUSIC	Überspringe das Lied jetzt	music	8
39353732343334	IN:SKIP_TRACK_MUSIC	Gehe zu einem anderen Lied.	music	8
39353436383632	IN:SKIP_TRACK_MUSIC	Überspringe diesen Track und gehe zum nächsten Lied.	music	8
39343935363533	IN:SKIP_TRACK_MUSIC	Überspringe das Lied, das gerade spielt	music	8
3132363130353134	IN:LIKE_MUSIC	Daumen hoch!	music	9
39353431383233	IN:GET_TRACK_INFO_MUSIC	Welches Lied spielt gerade?	music	10
39353336343237	IN:GET_TRACK_INFO_MUSIC	Welcher Künstler ist das?	music	10
39353139353738	IN:GET_TRACK_INFO_MUSIC	Was spielt diese Band gerade?	music	10
39343738323636	IN:GET_TRACK_INFO_MUSIC	Wer ist der Frontsänger dieser Band.	music	10
39343736313434	IN:GET_TRACK_INFO_MUSIC	Wer sang das letzte Lied?	music	10
3230303431383436	IN:GET_TRACK_INFO_MUSIC	Was wird gerade gespielt	music	10
3132363133393932	IN:GET_TRACK_INFO_MUSIC	Wer singt das	music	10
39353434363739	IN:GET_TRACK_INFO_MUSIC	In welchem Jahr kam dieses gerade gespielte Lied raus?	music	10
39353330303335	IN:GET_TRACK_INFO_MUSIC	WAS IST DER NAME VON DIESEM SONG?	music	10
39353136363332	IN:GET_TRACK_INFO_MUSIC	Wie heißt das Album, auf dem dieser Song ist?	music	10
3139393237343833	IN:GET_TRACK_INFO_MUSIC	Welches Lied wird gerade auf iHeartRadio gespielt?	music	10
3132363231303136	IN:GET_TRACK_INFO_MUSIC	Was ist der Name dieses Titels	music	10
3132363138393634	IN:GET_TRACK_INFO_MUSIC	Wie heißt dieser Künstler	music	10
3132353932383338	IN:GET_TRACK_INFO_MUSIC	Ist das ein neues Lied?	music	10
3231323336323837	IN:CREATE_REMINDER	Erinnerung: Der Film startet um 16:30 Uhr	reminder	11
3231323336323732	IN:CREATE_REMINDER	Erstelle für den 13. Juni eine Erinnerung, TV Show zu gucken	reminder	11
3231323336313339	IN:CREATE_REMINDER	Erinnere mich, John abzuholen	reminder	11
3231323335363731	IN:CREATE_REMINDER	Erstelle für eine Pediküre am Samstag eine Erinnerung	reminder	11
3231323335363036	IN:CREATE_REMINDER	Stelle eine Erinnerung zum Schwimmtreffen für den 15. September	reminder	11
3231323335333736	IN:CREATE_REMINDER	Erinnere mich Burgerbrötchen mitzunehmen wenn ich Donnerstagabend Lebensmittel einkaufe.	reminder	11
3231323335323830	IN:CREATE_REMINDER	Füge eine Erinnerung für das Konzert von Gucci Mane in 5 Monaten hinzu	reminder	11
3231323334383732	IN:CREATE_REMINDER	Erinner meine Kinder, sich anzuschnallen, bevor sie die Auffahrt verlassen	reminder	11
3231323334373338	IN:CREATE_REMINDER	Erstelle eine Erinnerung nächste Woche Danksagungen rauszuschicken	reminder	11
3231323334343634	IN:CREATE_REMINDER	Erinner mich daran, Sarah mitzuteilen, dass ich am Dienstag um 8:00 Uhr auf ihrer Party sein werde	reminder	11
3231323334343633	IN:CREATE_REMINDER	Erstelle eine Erinnerung, morgen Abend meinen Computer zu aktualisieren.	reminder	11
3231323334323638	IN:CREATE_REMINDER	Bitte erstelle eine Erinnerung für Sonntag Abend, um mich zu erinnern, den Laptop am Montag mit zur Arbeit zu nehmen.	reminder	11
3231323333383933	IN:CREATE_REMINDER	ERINNERE MICH RACHEL ANZURUFEN; SIE KOMMT UM 19:00 UHR AUS DER KLASSE, 19:15 UHR WÄRE EINE GUTE ZEIT FÜR MICH ANZURUFEN.	reminder	11
3231323332363237	IN:CREATE_REMINDER	Erinnere mich morgen aus dem Haus zu gehen	reminder	11
3231323332323235	IN:CREATE_REMINDER	Erstelle eine Erinnerung, dass ich meine Mutter diesen Donnerstag auf dem östlichen Parkweg treffe.	reminder	11
3231323332313638	IN:CREATE_REMINDER	Erstelle eine Erinnerung für unter der Woche, 17:00 Uhr für Schwimmunterricht im August.	reminder	11
3231323331353530	IN:CREATE_REMINDER	Ich muss meinen Bruder heute Abend um 17:00 Uhr anrufen, kannst du mich bitte um 15:00 Uhr herum daran erinnern.	reminder	11
3231323330383036	IN:CREATE_REMINDER	Erinnere mich Chrissy anzurufen und zu schauen wie es in ihrem neuen Job läuft.	reminder	11
3231323330373733	IN:CREATE_REMINDER	Erinnere mich morgen Martha zu schreiben.	reminder	11
3231323330323830	IN:CREATE_REMINDER	Erinnere Caitlyn für die nächsten zwei Wochen unsere Post einzusammeln.	reminder	11
3231323239383936	IN:CREATE_REMINDER	Bitte füge meiner Liste von Dingen an die ich heute erinnert werde eine Lebensmittelliste hinzu.	reminder	11
3231323239343837	IN:CREATE_REMINDER	Erinner mich, dass morgen Karines Party ist	reminder	11
3231323239303533	IN:CREATE_REMINDER	Erstelle eine Erinnerung für Liz, Charley vor der Tanzprobe abzuholen	reminder	11
3231323238313233	IN:CREATE_REMINDER	Erstelle eine Erinnerung für den Besuch meines Cousins diesen Samstag	reminder	11
3231323237313032	IN:CREATE_REMINDER	Erinnere mich an meine Reise nach Austin, TX in zwei Monaten ab heute.	reminder	11
3231323235393839	IN:CREATE_REMINDER	Erinner Jerry an den Geburtstag seiner Großmutter nächste Woche	reminder	11
3231323235393032	IN:CREATE_REMINDER	Erstelle eine Erinnerung für diesen Sonntag zum Einloggen und reserviere Flugtickets für Daves Hochzeit	reminder	11
3231323235363830	IN:CREATE_REMINDER	Erstelle eine Erinnerung für meinen Arzttermin.	reminder	11
3231323234363836	IN:CREATE_REMINDER	Richte eine Erinnerung für einen Konferenzanruf für alle meine Untergebenen ein.	reminder	11
3231323234363338	IN:CREATE_REMINDER	Erstelle eine Erinnerung für das Arbeits-Treffen für Donnerstag 17:00 Uhr	reminder	11
3231323234353035	IN:CREATE_REMINDER	Erinnere mich, Joan am Montag um 8:00 Uhr PST Franks Kontaktdaten zu schicken	reminder	11
3231323234333734	IN:CREATE_REMINDER	Erinnere mich in 15 Minuten, dass Sarah um 5 kommt	reminder	11
3231323233343531	IN:CREATE_REMINDER	Erstelle eine Erinnerung für jeden meiner Ausflüge aus der Stadt nächste Woche, um meinen Koffer umzupacken	reminder	11
3231323233323434	IN:CREATE_REMINDER	Erstelle zwei Erinnerungen, eine auf eine Stunde und eine auf drei Stunden vor dem Meeting.	reminder	11
3231323232373835	IN:CREATE_REMINDER	Stelle Erinnerungen einen Tag im Voraus für alle meine bestehenden Termine ein	reminder	11
3231323232333334	IN:CREATE_REMINDER	Ich möchte den Bus morgen um 15:00 Uhr nicht verpassen, kannst du mich 15 Minuten vorher benachrichtigen	reminder	11
3231323231363232	IN:CREATE_REMINDER	Erinnere mich an Geburtstage eine Woche vor dem Datum.	reminder	11
3231313536343032	IN:CREATE_REMINDER	Erinnere Coty, dass ich morgen um 16:00 Uhr arbeite.	reminder	11
3231313536343030	IN:CREATE_REMINDER	Kannst du mich erinnern online Blumen für den Freudentag meiner Schwiegermutter zu kaufen?	reminder	11
3231313535383537	IN:CREATE_REMINDER	Erstelle eine Erinnerung, dass ich meine E-Mails durchgehe und alle finde, die mit Relay For Life zu tun haben	reminder	11
3231313535373839	IN:CREATE_REMINDER	Erinnere mich ein Auto für unseren Trip zu buchen	reminder	11
3231313535363934	IN:CREATE_REMINDER	Ich muss mein Projekt einreichen, erinner mich um 13:00 Uhr	reminder	11
3231313535353230	IN:CREATE_REMINDER	Erinnere mich, das Geld für Lowes Rechnung am ersten zu überweisen	reminder	11
3231313535303638	IN:CREATE_REMINDER	Ich muss heute Abend meinen Cousin anrufen, kannst du mich nach 19:00 Uhr erinnern?	reminder	11
3231313534363937	IN:CREATE_REMINDER	Erinnere mich, tägliche Bestätigungen zu wiederholen.	reminder	11
3231313534363634	IN:CREATE_REMINDER	Erstelle eine Erinnerung für Tim, dass er den Zahnarzt anruft	reminder	11
3231313534323838	IN:CREATE_REMINDER	Es wäre toll, wenn du mich 30 Minuten vor meinem 2:00 Uhr Termin erinnern könntest.	reminder	11
3231313534323739	IN:CREATE_REMINDER	Erinnere mich mittags Onkel John anzurufen	reminder	11
3231313534323135	IN:CREATE_REMINDER	Kannst du mich erinnern morgen vor Mittag Kinotickets zu kaufen	reminder	11
3231313534313734	IN:CREATE_REMINDER	Erinnere das Team an das Mitarbeiter-Meeting am Freitag um 15:00 Uhr.	reminder	11
3231313534303030	IN:CREATE_REMINDER	Erinnere mich, heute um 17:00 Uhr mit dem Abendessen zu beginnen	reminder	11
3231313533383432	IN:CREATE_REMINDER	Erinnere mich meine Bücher für den Psychologie-Kurs vor dem 20. August zu kaufen.	reminder	11
3231313533373336	IN:CREATE_REMINDER	Erinnere mich vor morgen früh Mark eine Kopie von Matts Autoversicherungspolice zu schicken?	reminder	11
3231313533363639	IN:CREATE_REMINDER	Meine Lieblingsserie startet morgen um 8:00 Uhr, kannst du mich bitte erinnern?	reminder	11
3231313533343435	IN:CREATE_REMINDER	Erstell eine Erinnerung, den Termin beim Tierarzt für die Katze abzusagen	reminder	11
3231313533303439	IN:CREATE_REMINDER	Erstelle eine Erinnerung, um 23:00 Uhr aufzustehen.	reminder	11
3231313533303034	IN:CREATE_REMINDER	Erinnere mich am Freitag das Wetter zu überprüfen um zu sehen ob die Grillparty noch stattfindet.	reminder	11
