ID	intent	text	domain	label
3232343533353036	IN:SET_RSVP_INTERESTED	Stelle meine Zusage für diese Veranstaltung auf „vielleicht"	event	0
3232343533323330	IN:SET_RSVP_INTERESTED	Setze meinen Status für Brickpalooza auf interessiert	event	0
3232343533313232	IN:SET_RSVP_INTERESTED	RSVP vielleicht für das zweite Event	event	0
3232343532393238	IN:SET_RSVP_INTERESTED	interessiert, zu Roxanne Dunbar-Ortiz mit Nikkita Oliver zu gehen	event	0
3232343533373236	IN:SET_RSVP_INTERESTED	Antworte interessiert auf das dritte Event	event	0
3232343533353337	IN:SET_RSVP_INTERESTED	Antworte interessiert an Open Stage NYC	event	0
3232343533343533	IN:SET_RSVP_INTERESTED	Setze meinen Status für dieses Event auf interessiert	event	0
3232343533313535	IN:SET_RSVP_INTERESTED	Markiere mich als interessiert für das vierte Event	event	0
3232343533303630	IN:SET_RSVP_INTERESTED	Vielleicht möchte ich zum zweiten Event gehen	event	0
3231323331323434	IN:GET_REMINDER_AMOUNT	Wie viele Erinnerungen sind für den 7. Oktober eingestellt?	reminder	2
3231323339383031	IN:GET_REMINDER_AMOUNT	Wie viele Erinnerungen habe ich eingerichtet?	reminder	2
3231323239393833	IN:GET_REMINDER_AMOUNT	Wie viele Erinnerungen sind für morgen geplant?	reminder	2
3232323230333436	IN:PLAY_MEDIA	Suche Gucci Mane Cover.	music	3
3232323230303939	IN:PLAY_MEDIA	Suche Tiger Woods Startseite	music	3
3232323230333036	IN:PLAY_MEDIA	Suche nach Happiness Begins	music	3
3232323230313632	IN:PLAY_MEDIA	Finde I Like It von Josh Gudwin	music	3
3232323230333134	IN:PLAY_MEDIA	Kannst du Impreska, Vol. 19 von Usher heraussuchen und spielen?	music	3
3231323334393434	IN:GET_REMINDER_DATE_TIME	An welchem Tag ist die Erinnerung für das Abendessen mit meinen Großeltern?	reminder	4
3231323334343539	IN:GET_REMINDER_DATE_TIME	Wann ist meine Erinnerung für den Zahnarzt	reminder	4
3231323330363337	IN:GET_REMINDER_DATE_TIME	Wann ist meine nächste Erinnerung?	reminder	4
3231323330323634	IN:GET_REMINDER_DATE_TIME	Sag mir auf wann die Volksfest-Erinnerung eingestellt ist.	reminder	4
3231323235303837	IN:GET_REMINDER_DATE_TIME	Wann war meine letzte Kammerjäger Erinnerung	reminder	4
3231323234363036	IN:GET_REMINDER_DATE_TIME	Wie viele Wochen mehr bis zu der Erinnerung zum Geburtstag meines Vaters	reminder	4
3231323233363138	IN:GET_REMINDER_DATE_TIME	Wann ist meine nächste Erinnerung, dem Hund Medizin zu geben?	reminder	4
3231313436313030	IN:GET_REMINDER_DATE_TIME	Erinnere mich, für welche Uhrzeit mein Frisörtermin war	reminder	4
3138393932373036	IN:GET_EMPLOYMENT_TIME	Wann begann Wendy für Microsoft zu arbeiten	people	5
3138393932363539	IN:GET_EMPLOYMENT_TIME	Wie lange hat Will für Boeing gearbeitet	people	5
3138393932353637	IN:GET_EMPLOYMENT_TIME	Seit wie vielen Jahren arbeitet Bill für Loaf ‘N Jug?	people	5
3138393931343433	IN:GET_EMPLOYMENT_TIME	Wie lange arbeitet Li bei Apple?	people	5
3138393931343331	IN:GET_EMPLOYMENT_TIME	Wann hat Li angefangen für Apple zu arbeiten?	people	5
3138393931313232	IN:GET_EMPLOYMENT_TIME	Isabell arbeitete zwischen 2000 und 2010 für Amazon?	people	5
3138393931303833	IN:GET_EMPLOYMENT_TIME	Wie lang hat Albert für 1st National gearbeitet?	people	5
3139343332393937	IN:GET_EMPLOYMENT_TIME	Welche Jahre war Winston Churchill Premierminister von England?	people	5
3138393933373036	IN:GET_EMPLOYMENT_TIME	Wann begann Marc für American Express zu arbeiten?	people	5
3138393933323731	IN:GET_EMPLOYMENT_TIME	Wann hat John aufgehört, bei IBM zu arbeiten?	people	5
3138393932383138	IN:GET_EMPLOYMENT_TIME	Wann hat Ben angefangen, bei Subway zu arbeiten?	people	5
3138393932343536	IN:GET_EMPLOYMENT_TIME	Wie viele Jahre hat Jim für Google gearbeitet?	people	5
3138393932333739	IN:GET_EMPLOYMENT_TIME	Wann begann Emily für St. Luke’s zu arbeiten?	people	5
3138393932333531	IN:GET_EMPLOYMENT_TIME	Wie lange hat Anthony bei Apple gearbeitet	people	5
3132353935393032	IN:LOOP_MUSIC	Spiele diesen Song eine Stunde lang	music	6
3132353935303436	IN:LOOP_MUSIC	Spiele dieses Lied 3 Mal in Folge	music	6
39353639343433	IN:LOOP_MUSIC	Kann ich wieder diesen Song hören?	music	6
3139383039313938	IN:GET_CONTACT_METHOD	E-Mail für Alexandra Zane notwendig	people	7
3139383039313936	IN:GET_CONTACT_METHOD	E-Mail für Jane Torrison aufgelistet	people	7
3139383039313932	IN:GET_CONTACT_METHOD	Ich brauche jetzt die E-Mail von Henry Smith	people	7
3132363230383431	IN:SKIP_TRACK_MUSIC	Spiele das nächste Lied in der Warteschlange	music	8
3132363131343335	IN:SKIP_TRACK_MUSIC	Überspringe das bitte	music	8
39353732303639	IN:SKIP_TRACK_MUSIC	Springe bitte zwei Titel zurück.	music	8
39353633343939	IN:SKIP_TRACK_MUSIC	Überspringe dieses Lied, ich mag das nicht	music	8
39353434353938	IN:SKIP_TRACK_MUSIC	Möchte diesen Song nicht hören, bitte gehe weiter.	music	8
39353337303737	IN:SKIP_TRACK_MUSIC	Überspringe diesen Song bitte erneut	music	8
39343939383533	IN:SKIP_TRACK_MUSIC	Überspringe jedes Lied von Journey.	music	8
39343830363836	IN:SKIP_TRACK_MUSIC	Dieses Lied ist schrecklich, nächstes?	music	8
3132353835323430	IN:SKIP_TRACK_MUSIC	Spiel das nächste	music	8
3132353833323831	IN:SKIP_TRACK_MUSIC	Starte das nächste Lied	music	8
39353436323434	IN:SKIP_TRACK_MUSIC	Spiele das nächste Lied von dem aktuellen Album	music	8
39353736353233	IN:LIKE_MUSIC	ICH MAG DIESES LIED.	music	9
39353439323739	IN:LIKE_MUSIC	Favorisiere dieses Lied.	music	9
3132363139313739	IN:LIKE_MUSIC	Füg diesen Song zu meinen Favoriten hinzu	music	9
3132353839323239	IN:LIKE_MUSIC	Daumen hoch geben	music	9
39343837303136	IN:LIKE_MUSIC	Daumen hoch für dieses Lied	music	9
3230303431383431	IN:GET_TRACK_INFO_MUSIC	Was spielst du für mich?	music	10
3132363135303732	IN:GET_TRACK_INFO_MUSIC	Was war der letzte Song	music	10
3132353932313634	IN:GET_TRACK_INFO_MUSIC	Wie heißt dieser Song	music	10
3132353638373939	IN:GET_TRACK_INFO_MUSIC	Wer spielt dieses Lied	music	10
39353733323637	IN:GET_TRACK_INFO_MUSIC	VON WELCHEM ALBUM IST DIESES LIED?	music	10
39353630383939	IN:GET_TRACK_INFO_MUSIC	Singt da Beyonce?	music	10
39353538343639	IN:GET_TRACK_INFO_MUSIC	Was ist das für ein Lied?	music	10
39353531363734	IN:GET_TRACK_INFO_MUSIC	Wer singt das Lied Hey Pretty?	music	10
39353136383634	IN:GET_TRACK_INFO_MUSIC	Wer ist in diesem Lied zu hören	music	10
39353031393337	IN:GET_TRACK_INFO_MUSIC	Wann ist das Lied herausgekommen	music	10
39343832353838	IN:GET_TRACK_INFO_MUSIC	Ist das ein Cover?	music	10
