1000005,0
1000010,0
1000011,0
1000031,0
1000035,0
1000042,0
1000043,0
1000057,0
1000058,0
1000059,0
1000073,0
1000088,0
1000092,0
1000095,0
1000101,0
1000124,0
1000130,0
1000132,0
1000155,0
1000172,0
1000173,0
1000180,0
1000182,0
1000204,0
1000211,0
1040005,0
1040008,0
1040038,0
1040044,0
1040055,0
1040076,0
1040080,0
1040093,0
1040113,0
1040129,0
1040131,0
1040147,0
1040160,0
1040165,0
1040166,0
1040167,0
1040168,0
1040174,0
1040186,0
1040193,0
1040204,0
1040210,0
1040214,0
1040227,0
1040233,0
1120003,1
1120007,1
1120011,1
1120014,1
1120026,1
1120041,1
1120054,1
1120057,1
1120061,1
1120062,1
1120066,1
1120067,1
1120076,1
1120087,1
1120088,1
1120091,1
1120102,1
1120109,1
1120113,1
1120129,1
1120135,1
1120137,1
1120147,1
1120150,1
1120159,1
1160001,1
1160019,1
1160027,1
1160030,1
1160044,1
1160050,1
1160061,1
1160063,1
1160072,1
1160092,1
1160099,1
1160100,1
1160103,1
1160112,1
1160122,1
1160124,1
1160125,1
1160126,1
1160129,1
1160140,1
1160144,1
1160145,1
1160151,1
1160152,1
1160175,1
