ID	intent	text	domain	label
3232343532383030	IN:SET_RSVP_INTERESTED	मुझे ऑटम्नल गेदरिंग में रुचि रखने वाले के रूप में चिन्हित करें	event	0
3232323232313435	IN:SET_RSVP_INTERESTED	दूसरे इवेंट के लिए मेरे स्टेटस को बदलकर ‘दिलचस्पी है’ करें	event	0
3232343533353330	IN:SET_RSVP_INTERESTED	ईट ड्रिंक प्ले लौस गेटोस को मेयबी का जवाब दो	event	0
3232343533343035	IN:SET_RSVP_INTERESTED	अवेकनिंग यू के लिए मेरा स्टेटस इंटरेस्टड सेट करो	event	0
3232343532353931	IN:SET_RSVP_INTERESTED	हिलसाइड बार ट्रिविया नाइट के लिए मेरा स्टेटस शायद सेट कर दो	event	0
3231323330363032	IN:GET_REMINDER_AMOUNT	वेक्सिंग अपॉइंटमेंट के लिए मेरे कितने रिमाइंडर हैं?	reminder	2
3232323230313733	IN:PLAY_MEDIA	मेरे लिए 21 सैवेज खोजें	music	3
3231323236393031	IN:GET_REMINDER_DATE_TIME	योगा क्लास जाने के लिए मेरा किस दिन का रिमाइंडर है?	reminder	4
3231323339343932	IN:GET_REMINDER_DATE_TIME	ट्रैको की जन्मदिन की पार्टी के लिए रिमाइंडर कब के लिए सेट किया हुआ है?	reminder	4
3231323332363833	IN:GET_REMINDER_DATE_TIME	अगले हफ्ते की मीटिंग के लिए मेरा पहला रिमाइंडर कब है	reminder	4
3231323233363138	IN:GET_REMINDER_DATE_TIME	कुत्ते को दवा देने के लिए मेरा अगला रिमाइंडर कब है?	reminder	4
3138393931393930	IN:GET_EMPLOYMENT_TIME	रेशल हिल्टन में कब से है?	people	5
3138393931333731	IN:GET_EMPLOYMENT_TIME	टोन्या ने Google के लिए कितने वक्त तक काम किया है?	people	5
3138393931313937	IN:GET_EMPLOYMENT_TIME	डेबी ने वॉलमार्ट में कितने समय काम किया?	people	5
3138393931313134	IN:GET_EMPLOYMENT_TIME	अबीगेल कब से एक नर्स है?	people	5
3138393930383937	IN:GET_EMPLOYMENT_TIME	सीज़र ने अपनी आर्किटेक्चर का करियर कब ख़तम किया?	people	5
3138393933303434	IN:GET_EMPLOYMENT_TIME	जिल ने अपनी वर्तमान नौकरी में कितनी देर काम किया है?	people	5
3138393933303337	IN:GET_EMPLOYMENT_TIME	सैम ने ABC Tech के लिए कितने समय तक काम किया है?	people	5
3138393932363532	IN:GET_EMPLOYMENT_TIME	मैरिएन ने स्कूल के लिए कब काम करना शुरू किया	people	5
3138393932313837	IN:GET_EMPLOYMENT_TIME	बिल ने पुलिस के लिए काम करना कब शुरू किया	people	5
39353633393632	IN:LOOP_MUSIC	लूप आखिरी गाना	music	6
39353238343336	IN:LOOP_MUSIC	डेस्पैसिटो को बार-बार चलाएँ	music	6
3139383039313932	IN:GET_CONTACT_METHOD	मुझे अभी हेनरी स्मिथ का ईमेल चाहिए	people	7
3139383039313539	IN:GET_CONTACT_METHOD	पर्सिवल तक पहुँचने के लिए सबसे बेहतरीन फ़ोन नंबर क्या है?	people	7
39353130323531	IN:SKIP_TRACK_MUSIC	ये जो चल रहा है वो गाना स्किप करो	music	8
