ID	intent	text	domain	label
3232343533373234	IN:SET_RSVP_INTERESTED	ए बिविचिंग फेट के प्रति रूचि दिखाएँ	event	0
3232343533363937	IN:SET_RSVP_INTERESTED	जवाब दें मून व्यूइंग में रुचि रखते हैं	event	0
3232343533363231	IN:SET_RSVP_INTERESTED	वॉल्वरिन रिकवरी इन द नॉर्थ कैस्केड्स को शायद का जवाब दें	event	0
3232343533343533	IN:SET_RSVP_INTERESTED	उस ईवेंट के लिए मेरे स्टेटस को इंटरेस्टेड के रूप में सेट करें	event	0
3232343533323137	IN:SET_RSVP_INTERESTED	इस इवेंट के लिए मेरे स्टेटस को शायद सेट करें	event	0
3231323339383031	IN:GET_REMINDER_AMOUNT	मैंने कितने रिमाइंडर लगाए हैं?	reminder	2
3232323230313632	IN:PLAY_MEDIA	जोश गुडविन का आइ लाइक इट ढूँढ़ें	music	3
3231323334343539	IN:GET_REMINDER_DATE_TIME	डेंटिस्ट के लिए मेरा अनुस्मारक कब है	reminder	4
3231323333373832	IN:GET_REMINDER_DATE_TIME	क्या मेरा रिमाइंडर कल सुबह के लिए है?	reminder	4
3231323330363337	IN:GET_REMINDER_DATE_TIME	मेरा अगला अनुस्मारक किस समय है?	reminder	4
3231323239383132	IN:GET_REMINDER_DATE_TIME	मेरा अगला डेंटिस्ट रिमाइंडर कब है	reminder	4
3138393933323930	IN:GET_EMPLOYMENT_TIME	डेव ने ह्यूस्टन शहर के लिए काम करना कब शुरू किया था?	people	5
3138393932353236	IN:GET_EMPLOYMENT_TIME	जैकी ने कितने वक्त तक Viaero के लिए काम किया है?	people	5
3138393931343631	IN:GET_EMPLOYMENT_TIME	सू ने wctc में कितने वक्त तक काम किया है	people	5
3138393932383138	IN:GET_EMPLOYMENT_TIME	बेन ने सबवे के लिए काम करना कब शुरू किया?	people	5
3138393932353637	IN:GET_EMPLOYMENT_TIME	बिल ने लोफ एन जग के लिए कितने साल काम किया है?	people	5
3138393932353438	IN:GET_EMPLOYMENT_TIME	जूली ने सैम्स क्लब के लिए काम करना कब शुरू किया था?	people	5
3138393932343834	IN:GET_EMPLOYMENT_TIME	एलिसिया ने अपना पिछला काम कब छोड़ा था?	people	5
3138393932343536	IN:GET_EMPLOYMENT_TIME	जिम ने गूगल के लिए कितने साल काम किया?	people	5
3138393932343035	IN:GET_EMPLOYMENT_TIME	मार्था ने Walgreens के लिए काम करना कब बंद किया था	people	5
39353534353434	IN:LOOP_MUSIC	इस गाने को बार-बार चलाएं।	music	6
39353238333036	IN:LOOP_MUSIC	आखिरी गीत तब तक बजाते रहिए जब तक मैं आपको रुकने के लिए नहीं कहता।	music	6
3139383039323139	IN:GET_CONTACT_METHOD	मुझे ट्रॉय का tumblr नाम पता करके बताओ	people	7
3139383039313931	IN:GET_CONTACT_METHOD	कृपया मुझे केन का ईमेल एड्रेस दो	people	7
3132363231333730	IN:SKIP_TRACK_MUSIC	कृपया इसे छोड़ दें	music	8
3132363230383431	IN:SKIP_TRACK_MUSIC	लिस्ट का अगला गाना प्ले करें	music	8
3132353835323430	IN:SKIP_TRACK_MUSIC	अगला गाना चलाएं	music	8
3132353732383038	IN:SKIP_TRACK_MUSIC	कृपया, स्किप करें	music	8
3132353635323538	IN:SKIP_TRACK_MUSIC	5 गाने छोड़कर आगे जाएं	music	8
39353732343334	IN:SKIP_TRACK_MUSIC	दूसरे गाने पर जाएं।	music	8
39353439323739	IN:LIKE_MUSIC	इस ट्रैक को पसंदीदा में जोड़ें।	music	9
39353536323235	IN:GET_TRACK_INFO_MUSIC	यह गाना किस आर्टिस्ट का है?	music	10
39353531363734	IN:GET_TRACK_INFO_MUSIC	हे प्रिटी गाना किसने गाया है?	music	10
39353336343237	IN:GET_TRACK_INFO_MUSIC	यह कलाकार कौन है?	music	10
39353136383634	IN:GET_TRACK_INFO_MUSIC	इस गाने में किसे दिखाया गया है	music	10
39343832353838	IN:GET_TRACK_INFO_MUSIC	क्या यह एक कवर है?	music	10
3139393237353130	IN:GET_TRACK_INFO_MUSIC	स्पॉटिफाई पर कौन सा गाना चल रहा है?	music	10
3132353932313634	IN:GET_TRACK_INFO_MUSIC	इस गीत का नाम क्या है	music	10
3132353734373433	IN:GET_TRACK_INFO_MUSIC	अभी जो बैंड प्ले हो रहा है उसका नाम क्या है	music	10
3230303431383436	IN:GET_TRACK_INFO_MUSIC	इस समय क्या चल रहा है	music	10
3230303431383431	IN:GET_TRACK_INFO_MUSIC	तुम मेरे लिए क्या चला रहे हो?	music	10
3132363135303732	IN:GET_TRACK_INFO_MUSIC	वो आखिरी गाना क्या था	music	10
3132363133393932	IN:GET_TRACK_INFO_MUSIC	इसे कौन गा रहा है	music	10
3132353938383330	IN:GET_TRACK_INFO_MUSIC	कोन गा रहा है	music	10
3231313532383130	IN:CREATE_REMINDER	10 मिनट में सब्जियों को पलटने का रिमाइंडर ऐड करें।	reminder	11
3231313532343932	IN:CREATE_REMINDER	मुझे 15 मिनट में स्नान करने की याद दिलाएं	reminder	11
3231313531393739	IN:CREATE_REMINDER	मुझे जैज़ कक्षाओं के लिए साइन अप करने के लिए याद दिलाएं।	reminder	11
3231313531393434	IN:CREATE_REMINDER	इस हफ़्ते शनिवार को मेरे भाई के ग्रेजुएशन गेट टूगेदर इवेंट के लिए एक रिमाइंडर लगाएँ।	reminder	11
