ID	intent	text	domain	label
3232343533373130	IN:SET_RSVP_INTERESTED	चौथे इवेंट के लिए जवाब दे दो	event	0
3232343532393836	IN:SET_RSVP_INTERESTED	दूसरे इवेंट के लिए मेरे स्टेटस को बदल कर इंटरेस्टिड कर दो	event	0
3232343532373730	IN:SET_RSVP_INTERESTED	पहले ईवेंट में जाने के लिए रुचिकर	event	0
3232343533313339	IN:SET_RSVP_INTERESTED	दूसरे इवेंट के लिए इंटरेस्टेड RSVP कर दो	event	0
3232343533313031	IN:SET_RSVP_INTERESTED	इनसरजेंट एंपायर बुक लॉन्च के बारे में मेरा स्टेटस इंटरेस्टेड रखो	event	0
3231323338333833	IN:GET_REMINDER_AMOUNT	मेरे कितने रिमाइंडर हैं?	reminder	2
3231323235313631	IN:GET_REMINDER_AMOUNT	AJ के साथ मेरे कितने रिमाइंडर हैं ?	reminder	2
3231323234343632	IN:GET_REMINDER_AMOUNT	इस हफ़्ते के लिए मेरे कितने रिमाइंडर हैं?	reminder	2
3231323233313237	IN:GET_REMINDER_AMOUNT	मेरे इस महीने के लिए कितने ग्रोसरी रमिंदरस है?	reminder	2
3232323230333134	IN:PLAY_MEDIA	क्या तुम अशर के इम्प्रेसका, वॉल्यूम 19 को ढूँढ कर बजा सकते हो?	music	3
3232323230333234	IN:PLAY_MEDIA	रिहाना को ढूंढो।	music	3
3232323230323133	IN:PLAY_MEDIA	मेरे लिए एड शीरन ढूँढो	music	3
3232323230303538	IN:PLAY_MEDIA	स्नूप डॉग को ढूँढों	music	3
3232323230333036	IN:PLAY_MEDIA	हैप्पीनेस बिगिन्स को खोजें	music	3
3231323331383338	IN:GET_REMINDER_DATE_TIME	मुझे अपने भाइयों की साइंस क्लब मीटिंग का रिमाइंडर कब देखने को मिल सकता है?	reminder	4
3231323332333437	IN:GET_REMINDER_DATE_TIME	मेरा अगला रिमाइंडर किस समय पर है?	reminder	4
3231323331393837	IN:GET_REMINDER_DATE_TIME	ट्रक को रिपेयर करने का मेरा रिमाइंडर कब है?	reminder	4
3231323239363637	IN:GET_REMINDER_DATE_TIME	कॉन्सर्ट का रिमाइंडर कब का है?	reminder	4
3231323239313831	IN:GET_REMINDER_DATE_TIME	तेशा के साथ लंच करने का मेरा रिमाइंडर किस समय का है?	reminder	4
3231323235313732	IN:GET_REMINDER_DATE_TIME	पिछली बार मैंने कब पौधों को पानी देने के लिए एक रिमाइंडर सेट किया था?	reminder	4
3231323332393835	IN:GET_REMINDER_DATE_TIME	जिम की रिटायरमेंट पार्टी के लिए रिमाइंडर कब सेट किया गया है	reminder	4
3231323237353738	IN:GET_REMINDER_DATE_TIME	मुझे देखने दो कि ऑफिस की मीटिंग का रिमाइंडर कब का सेट है	reminder	4
3138393932333333	IN:GET_EMPLOYMENT_TIME	बॉब वहां किस तारीख से काम कर रहा है	people	5
3138393931333738	IN:GET_EMPLOYMENT_TIME	क्या गूगल से पहले टोन्या चिपोटल में काम करती थी?	people	5
3138393933373038	IN:GET_EMPLOYMENT_TIME	मरानी ने Toys R Us में कितने समय तक काम किया?	people	5
3138393933333534	IN:GET_EMPLOYMENT_TIME	बॉब ने फॉक्स में कितने समय तक काम किया?	people	5
3138393933303438	IN:GET_EMPLOYMENT_TIME	मार्क ने Home Depot में काम करना कब शुरू किया?	people	5
3138393933303037	IN:GET_EMPLOYMENT_TIME	जो ने एप्पन के लिए कितने टाइम तक काम किया है?	people	5
3138393932373930	IN:GET_EMPLOYMENT_TIME	सिंडी अपनी मौजूदा नौकरी कब से कर रही है?	people	5
3138393932343136	IN:GET_EMPLOYMENT_TIME	सराह कितने समय से Allstate के लिए काम कर रही है?	people	5
3138393932303633	IN:GET_EMPLOYMENT_TIME	केविन ने amazon के लिए कितने समय पहले काम करना शुरू किया?	people	5
3138393931393937	IN:GET_EMPLOYMENT_TIME	वेस्टसाइड अप्लायंस में मार्क कितने दिनों से काम कर रहा है	people	5
3132363031353339	IN:LOOP_MUSIC	पिछले गाने को छः बार बजाओ	music	6
39353639343433	IN:LOOP_MUSIC	क्या मैं उस गाने को बार-बार सुन सकता हूँ?	music	6
3139383539323832	IN:GET_CONTACT_METHOD	टॉम का नंबर क्या है	people	7
3139383039323035	IN:GET_CONTACT_METHOD	हैली शरमर्स का इंस्टाग्राम यूजरनेम	people	7
3139383039313938	IN:GET_CONTACT_METHOD	एलेक्जेंड्रा ज़ेन के लिए ईमेल चाहिए	people	7
3132363036343134	IN:SKIP_TRACK_MUSIC	इसे छोड़ दो	music	8
3132353834333036	IN:SKIP_TRACK_MUSIC	क्या तुम अगला गाना चला दोगे कृप्या	music	8
39353831313535	IN:SKIP_TRACK_MUSIC	इस गाने को छोड़ो	music	8
39343638393830	IN:SKIP_TRACK_MUSIC	मैं अगला गाना सुनना चाहता हूँ	music	8
3132353732393233	IN:SKIP_TRACK_MUSIC	कोई और गाना चला दो	music	8
3132353634353931	IN:SKIP_TRACK_MUSIC	अगला गाना  चलाओ	music	8
39353735313235	IN:SKIP_TRACK_MUSIC	ट्रैक स्किप करें	music	8
39353639383438	IN:SKIP_TRACK_MUSIC	सभी देशी गाने रोक दो	music	8
39353639353034	IN:SKIP_TRACK_MUSIC	अगला गाना बजाओ	music	8
3132363139313739	IN:LIKE_MUSIC	मेरे लिए यह पसंदीदा गाना	music	9
3132353837373438	IN:LIKE_MUSIC	इस गाने को मेरे फेवरेट में मार्क करो	music	9
39353830303236	IN:GET_TRACK_INFO_MUSIC	इस गाने का क्या नाम है?	music	10
39353536323532	IN:GET_TRACK_INFO_MUSIC	इस गाने का कलाकार कौन है?	music	10
39353432383533	IN:GET_TRACK_INFO_MUSIC	पिछला वाला गाना किसने गाया था?	music	10
39353339343731	IN:GET_TRACK_INFO_MUSIC	ये कौन सा कलाकार है	music	10
39353333353232	IN:GET_TRACK_INFO_MUSIC	क्या ये गाना नए एल्बम में है?	music	10
39353330373833	IN:GET_TRACK_INFO_MUSIC	इस धुन को पहचानो	music	10
39353033373134	IN:GET_TRACK_INFO_MUSIC	इस गाने के परफॉर्मर का क्या नाम है?	music	10
39343839393133	IN:GET_TRACK_INFO_MUSIC	अभी कौन खेल रहा है	music	10
39343837313035	IN:GET_TRACK_INFO_MUSIC	इस गाने की कीमत क्या है?	music	10
3139393237343833	IN:GET_TRACK_INFO_MUSIC	इस समय iHeartRadio पर कौन सा गाना चल रहा है?	music	10
3132363231303136	IN:GET_TRACK_INFO_MUSIC	इस ट्रैक का नाम क्या है	music	10
3132363139373635	IN:GET_TRACK_INFO_MUSIC	आखरी गाने का नाम क्या था	music	10
3132363138393634	IN:GET_TRACK_INFO_MUSIC	इस आर्टिस्ट का नाम क्या है	music	10
3132363036323038	IN:GET_TRACK_INFO_MUSIC	कलाकार कौन है	music	10
3132353932383338	IN:GET_TRACK_INFO_MUSIC	क्या यह नया गाना है	music	10
3132353839343738	IN:GET_TRACK_INFO_MUSIC	इस एल्बम में कौन-से कलाकार हैं	music	10
3231333932363032	IN:CREATE_REMINDER	मैंने कहा अफेस्ट के लिए पैक करने के लिए रिमाइंडर लगाओ	reminder	11
3231323432333132	IN:CREATE_REMINDER	मुझे याद दिलाना कि आज दोपहर को प्लम्बर को कॉल करनी है	reminder	11
3231323339393336	IN:CREATE_REMINDER	मुझे याद दिलाना कि शाम 5 बजे मुझे खाना बनाना है	reminder	11
3231323339373534	IN:CREATE_REMINDER	अगले हफ्ते टोनी के बर्थडे का मुझे रिमाइंडर देना	reminder	11
3231323339353232	IN:CREATE_REMINDER	मुझे याद कराना कि आज दोपहर 3 बजे मेरी अपॉइंटमेंट है	reminder	11
3231323339333438	IN:CREATE_REMINDER	मुझे दोपहर को कसरत करने का याद दिलाना	reminder	11
3231323339323230	IN:CREATE_REMINDER	मेरी अपॉइंटमेंट के एक घंटे पहले मुझे याद दिलाना	reminder	11
3231323339313036	IN:CREATE_REMINDER	सुबह 10 बजे का रिमाइंडर लगाओ	reminder	11
