400011,0
400018,0
400019,0
400020,0
400022,0
400040,0
400058,0
400061,0
400062,0
400068,0
400070,0
400073,0
400091,0
400098,0
400100,0
400102,0
400111,0
400115,0
400121,0
400127,0
400128,0
400135,0
400138,0
400141,0
400153,0
440012,0
440020,0
440021,0
440028,0
440034,0
440035,0
440037,0
440038,0
440054,0
440062,0
440070,0
440078,0
440079,0
440083,0
440089,0
440093,0
440097,0
440104,0
440106,0
440112,0
440119,0
440126,0
440135,0
440141,0
440148,0
520003,1
520006,1
520010,1
520016,1
520021,1
520028,1
520030,1
520034,1
520036,1
520039,1
520049,1
520062,1
520064,1
520077,1
520094,1
520101,1
520105,1
520120,1
520121,1
520123,1
520128,1
520129,1
520137,1
520139,1
520140,1
560001,1
560011,1
560013,1
560021,1
560030,1
560031,1
560034,1
560038,1
560052,1
560078,1
560094,1
560095,1
560099,1
560112,1
560114,1
560115,1
560126,1
560128,1
560136,1
560147,1
560150,1
560155,1
560167,1
560168,1
560172,1
