400003,0
400443,0
400616,0
400700,0
400789,0
400801,0
400843,0
400845,0
401136,0
401271,0
401600,0
401667,0
401892,0
402233,0
402312,0
402453,0
402533,0
402850,0
402864,0
402952,0
402962,0
403230,0
403278,0
403565,0
403641,0
440507,0
440685,0
440756,0
441360,0
441519,0
441862,0
442004,0
442057,0
442150,0
442169,0
442324,0
442360,0
442421,0
442853,0
442885,0
442994,0
443390,0
443419,0
443488,0
443765,0
443812,0
443845,0
443900,0
444118,0
444184,0
520009,1
520063,1
520070,1
520504,1
520646,1
520748,1
520929,1
521046,1
521071,1
521332,1
521387,1
521548,1
521643,1
521846,1
522439,1
522508,1
522525,1
522636,1
522675,1
522819,1
523015,1
523079,1
523119,1
523282,1
523284,1
560022,1
560057,1
560107,1
560185,1
560253,1
560392,1
560799,1
560890,1
561017,1
561151,1
561291,1
561902,1
561915,1
561955,1
561997,1
562140,1
562241,1
562421,1
562470,1
562610,1
562746,1
562778,1
563141,1
563190,1
563229,1
