ID	intent	text	domain	label
3232343532323436	IN:SET_RSVP_INTERESTED	responde que estoy interesado en el Fast Company Innovation Festival	event	0
3232323232313838	IN:SET_RSVP_INTERESTED	Quizá confirma asistencia a Tacocat	event	0
3232323232313435	IN:SET_RSVP_INTERESTED	Cambia mi estado a interesado para el segundo evento	event	0
3232323232313431	IN:SET_RSVP_INTERESTED	Cambiar mi estado a interesado para el tercer evento	event	0
3232323232313332	IN:SET_RSVP_INTERESTED	Confirmar asistencia al Primate Discovery Day	event	0
3232343533373236	IN:SET_RSVP_INTERESTED	Responde interesado al tercer evento.	event	0
3232343533373234	IN:SET_RSVP_INTERESTED	Responde que me interesa el evento A Bewitching Fete.	event	0
3232343533373139	IN:SET_RSVP_INTERESTED	Responder "quizás" al quinto evento.	event	0
3231323331323434	IN:GET_REMINDER_AMOUNT	¿Cuántos recordatorios hay para el 7 de octubre?	reminder	2
3232323230313733	IN:PLAY_MEDIA	Búscame 21 Savage.	music	3
3231323334373735	IN:GET_REMINDER_DATE_TIME	¿Cuándo es el recordatorio para el evento de caridad?	reminder	4
3231323334343539	IN:GET_REMINDER_DATE_TIME	¿Cuándo es mi recordatorio para el dentista?	reminder	4
3231323333373832	IN:GET_REMINDER_DATE_TIME	¿Está mi recordatorio para mañana en la mañana?	reminder	4
3231323331393739	IN:GET_REMINDER_DATE_TIME	¿A qué hora aparece el recordatorio de invitación a la reunión de la clase?	reminder	4
39353534353434	IN:LOOP_MUSIC	Pon esta canción en Repetir.	music	6
3132363230383431	IN:SKIP_TRACK_MUSIC	Pon la siguiente canción de la lista.	music	8
3132363131343335	IN:SKIP_TRACK_MUSIC	Omite esto.	music	8
3132353834323132	IN:SKIP_TRACK_MUSIC	Ve al tema tres.	music	8
3132353732383038	IN:SKIP_TRACK_MUSIC	Saltéalo.	music	8
3132353635323538	IN:SKIP_TRACK_MUSIC	Omite las próximas 5 canciones.	music	8
39353736323834	IN:SKIP_TRACK_MUSIC	Omite la canción ahora.	music	8
39343837303136	IN:LIKE_MUSIC	dar me gusta a esta canción	music	9
39353033373134	IN:GET_TRACK_INFO_MUSIC	¿Quién canta esta canción?	music	10
39353030353639	IN:GET_TRACK_INFO_MUSIC	Quisiera saber el nombre de este álbum.	music	10
39343934343232	IN:GET_TRACK_INFO_MUSIC	¿Qué artista canta esta canción?	music	10
39343933373830	IN:GET_TRACK_INFO_MUSIC	Quién cantó esta canción	music	10
39343839393133	IN:GET_TRACK_INFO_MUSIC	¿Quién está jugando ahora?	music	10
39343837313035	IN:GET_TRACK_INFO_MUSIC	¿Cuánto cuesta esa canción para comprarla?	music	10
39343835383834	IN:GET_TRACK_INFO_MUSIC	¿Quién toca esa canción?	music	10
39343830313932	IN:GET_TRACK_INFO_MUSIC	¿Que artista es el que toca ahora mismo?	music	10
39343736313435	IN:GET_TRACK_INFO_MUSIC	En qué álbum encontraría esta canción	music	10
39343639363937	IN:GET_TRACK_INFO_MUSIC	qué tema se está reproduciendo	music	10
39343638353130	IN:GET_TRACK_INFO_MUSIC	¿Esa es Enya?	music	10
39343636303530	IN:GET_TRACK_INFO_MUSIC	¿Cuánto dura esta canción?	music	10
3230303431383436	IN:GET_TRACK_INFO_MUSIC	¿Qué suena en este momento?	music	10
3231313435393239	IN:CREATE_REMINDER	Recordarme confirmar con Sara las fechas del campamento este mes	reminder	11
3231313435383639	IN:CREATE_REMINDER	Recuérdame que empaque zapatos, lentes de sol y sombrero la próxima semana.	reminder	11
3231313435383535	IN:CREATE_REMINDER	Envía recordatorio a Joe para la cena del jueves.	reminder	11
3231313435373839	IN:CREATE_REMINDER	Poner un recordatorio para organizar mis diarios de yoga el jueves de la semana que viene.	reminder	11
3231313435373631	IN:CREATE_REMINDER	Recuérdame que le envíe un correo electrónico a Urmila por la oportunidad laboral	reminder	11
3231313435343837	IN:CREATE_REMINDER	Recuérdame llamar a mi mamá el viernes por la noche	reminder	11
3231313435343234	IN:CREATE_REMINDER	Recuérdame que empiece a cocinar la cena en 10 minutos	reminder	11
3231313435323136	IN:CREATE_REMINDER	Recordarme mi cita con el médico mañana a las 9 a. m.	reminder	11
3231313435313935	IN:CREATE_REMINDER	Recuérdame que vaya a recoger mis recetas a las 4:45 p. m. del próximo miércoles.	reminder	11
3231313435313832	IN:CREATE_REMINDER	Recuérdame que haga ejercicio mañana a mediodía	reminder	11
3231313435303730	IN:CREATE_REMINDER	Recuérdame llamar a mi padre a las 8 de la tarde.	reminder	11
3231313435303636	IN:CREATE_REMINDER	Puedes recordarme de mi examen mañana en la mañana a las 7am.	reminder	11
3231313435303632	IN:CREATE_REMINDER	Recordarme hacer un cambio de aceite el viernes a las 10 a. m.	reminder	11
3231313434393437	IN:CREATE_REMINDER	Necesito recoger flores antes de la fiesta de Brianna el sábado; pon un recordatorio a las 4 PM	reminder	11
3231313434393434	IN:CREATE_REMINDER	Pon un recordatorio para ver a mis amigos de la iglesia para cenar esta noche a las 6 p. m.	reminder	11
3231313434383739	IN:CREATE_REMINDER	Oye me puedes recordar a no comprarle un suéter a mi mamá para la próxima navidad	reminder	11
3231313434383534	IN:CREATE_REMINDER	Recuérdame que le compre un regalo a Ann el sábado.	reminder	11
3231313434383439	IN:CREATE_REMINDER	Recuérdame que llame a Larry el lunes a las 8 de la tarde, hora central.	reminder	11
3231313434373238	IN:CREATE_REMINDER	Recuérdale al grupo el próximo evento del equipo de fútbol	reminder	11
3231313434373234	IN:CREATE_REMINDER	Recuérdame enviar por correo las tarjetas de navidad el 12 de diciembre.	reminder	11
3231313434373037	IN:CREATE_REMINDER	Recuérdame pagar la factura del cable el 16 de Agosto, 2018 a las 5:00 pm.	reminder	11
3231313434353833	IN:CREATE_REMINDER	Establece un recordatorio para realizar el pago del automóvil para la 1 p. m. del lunes.	reminder	11
3231313434353532	IN:CREATE_REMINDER	Recuérdame que me fije en el horno en una hora	reminder	11
3231313434353435	IN:CREATE_REMINDER	Necesito cocinar la cena más temprano mañana. ¿Puedes recordarme a las 4 pm?	reminder	11
3231313434343235	IN:CREATE_REMINDER	Recuérdame que llame al consultorio médico cuando abran después del almuerzo a la 1 p. m.	reminder	11
3231313434333530	IN:CREATE_REMINDER	necesito recordatorio para comprar la tarjeta del día del padre	reminder	11
3231313434333230	IN:CREATE_REMINDER	Pon un recordatorio para enviar el dinero de mi alquiler a las 8 a .m. mañana en la mañana.	reminder	11
3231313434323134	IN:CREATE_REMINDER	Recuérdame tomar mis pastillas a las 9pm	reminder	11
3231313434313739	IN:CREATE_REMINDER	Coloca un recordatorio para llamar al tío Anthony mañana a las 7 pm	reminder	11
3231313434303532	IN:CREATE_REMINDER	Recuérdame llamar a mi abuelo mañana en la noche a las 7 p.m.	reminder	11
3231313433383839	IN:CREATE_REMINDER	Recuérdame que recoja la ropa de Pedro de la lavandería el miércoles.	reminder	11
3231313433373334	IN:CREATE_REMINDER	Dentro de una hora recuérdame que revise los deberes de los niños.	reminder	11
3231313433363434	IN:CREATE_REMINDER	Recordar a la banda sobre el ensayo el lunes a las 6 p. m.	reminder	11
