ID	intent	text	domain	label
3232343533363937	IN:SET_RSVP_INTERESTED	Responder "me interesa" a Contemplación de la luna.	event	0
3232343533363231	IN:SET_RSVP_INTERESTED	Responde quizás al Wolverine Recovery en las Cascadas del Norte.	event	0
3232343533353337	IN:SET_RSVP_INTERESTED	Responde que me interesa en Open Stage NYC.	event	0
3232343533353036	IN:SET_RSVP_INTERESTED	Responde quizás a ese evento.	event	0
3232343533343533	IN:SET_RSVP_INTERESTED	Establece mi estado como "Interesado" en ese evento.	event	0
3232343533323330	IN:SET_RSVP_INTERESTED	Establece mi estado como interesado por Brickpalooza.	event	0
3232343533323137	IN:SET_RSVP_INTERESTED	Establece mi estado a Quizás para este evento.	event	0
3232343533313535	IN:SET_RSVP_INTERESTED	Márcame como interesado para el cuarto evento.	event	0
3231323239393833	IN:GET_REMINDER_AMOUNT	¿Cuántos recordatorios tengo programados para mañana?	reminder	2
3232323230313632	IN:PLAY_MEDIA	Busca I Like It por Josh Gudwin.	music	3
3231323331373335	IN:GET_REMINDER_DATE_TIME	¿A qué hora y qué día tengo recordatorios configurados para el bus?	reminder	4
3231323238303239	IN:GET_REMINDER_DATE_TIME	¿Cuándo es el recordatorio de mi próxima dosis de medicamento?	reminder	4
3231323235363132	IN:GET_REMINDER_DATE_TIME	¿Cuándo es el recordatorio de limpieza de alfombras?	reminder	4
3231323235313732	IN:GET_REMINDER_DATE_TIME	¿Cuándo fue la última vez que tuve un recordatorio para regar las plantas?	reminder	4
39353232323831	IN:LOOP_MUSIC	Busca y pasa con reproducción repetida «Simple man» de Jensen Ackles.	music	6
39353732343334	IN:SKIP_TRACK_MUSIC	Ve a otra canción.	music	8
39353732303639	IN:SKIP_TRACK_MUSIC	Retrocede dos temas.	music	8
39353637303934	IN:SKIP_TRACK_MUSIC	Quiero omitir esta canción.	music	8
39353633343939	IN:SKIP_TRACK_MUSIC	Saltea esa canción, no me gusta.	music	8
39353436383632	IN:SKIP_TRACK_MUSIC	Salta esta canción y reproduce la próxima.	music	8
39353436323434	IN:SKIP_TRACK_MUSIC	Reproduce la próxima canción del álbum actual.	music	8
39353736353233	IN:LIKE_MUSIC	ME GUSTA ESTA CANCIÓN.	music	9
