ID	intent	text	domain	label
3232323232313435	IN:SET_RSVP_INTERESTED	Change my status to interested for the second event	event	0
3232343532393234	IN:SET_RSVP_INTERESTED	change my status to maybe for Hocus Pocus	event	0
3232343532383030	IN:SET_RSVP_INTERESTED	mark me as interested for Autumnal Gathering	event	0
3232343533353036	IN:SET_RSVP_INTERESTED	rsvp maybe for that event	event	0
3232343533343535	IN:SET_RSVP_INTERESTED	mark me as interested for this event	event	0
3232323232313838	IN:SET_RSVP_INTERESTED	RSVP maybe to Tacocat	event	0
3232343533353933	IN:SET_RSVP_INTERESTED	respond interested to Digital Urbanisms Conference	event	0
3232343533323137	IN:SET_RSVP_INTERESTED	set my status as maybe for this event	event	0
3231323233313237	IN:GET_REMINDER_AMOUNT	How many grocery store reminders do I have for this month?	reminder	2
3231323332303836	IN:GET_REMINDER_AMOUNT	How many dog reminders do I have today?	reminder	2
3232323230323133	IN:PLAY_MEDIA	find me Ed Sheeran	music	3
3232323230303939	IN:PLAY_MEDIA	Find Tiger Woods covers.	music	3
3231323332333437	IN:GET_REMINDER_DATE_TIME	What time is my next reminder at?	reminder	4
3231323234393233	IN:GET_REMINDER_DATE_TIME	When is my reminder for apple picking?	reminder	4
3231323334343630	IN:GET_REMINDER_DATE_TIME	What time is the day and time for the reminder for the doctor appointment for Tina?	reminder	4
3231323235313732	IN:GET_REMINDER_DATE_TIME	When was the last time I had a reminder set to water the plants?	reminder	4
3231323239363637	IN:GET_REMINDER_DATE_TIME	When is the concert reminder?	reminder	4
3231323333353430	IN:GET_REMINDER_DATE_TIME	when is my reminder set for mowing the lawn?	reminder	4
3231323237303536	IN:GET_REMINDER_DATE_TIME	What day next week is my reminder to pay my credit card bill set for?	reminder	4
3231323239313831	IN:GET_REMINDER_DATE_TIME	When is my reminder for lunch with Tesha?	reminder	4
3138393931313337	IN:GET_EMPLOYMENT_TIME	did jen work at lincoln school 2 years ago?	people	5
3138393932333333	IN:GET_EMPLOYMENT_TIME	What date did bob start working there	people	5
3138393932373930	IN:GET_EMPLOYMENT_TIME	How long has Cindy's current employment been?	people	5
3138393933373038	IN:GET_EMPLOYMENT_TIME	How long did Marani work at Toys R Us?	people	5
3138393931333731	IN:GET_EMPLOYMENT_TIME	How long has Tonya worked for Google?	people	5
3138393931343937	IN:GET_EMPLOYMENT_TIME	When did Zac start working at Walmart?	people	5
3138393931393738	IN:GET_EMPLOYMENT_TIME	When did Marie start working for her current job?	people	5
3138393931313232	IN:GET_EMPLOYMENT_TIME	Isabell worked for Amazon between 2000 and 2010?	people	5
3138393931313334	IN:GET_EMPLOYMENT_TIME	what does jen's employment end?	people	5
3138393933323930	IN:GET_EMPLOYMENT_TIME	When did Dave start working for the city of Houston?	people	5
3138393932303633	IN:GET_EMPLOYMENT_TIME	how long ago did kevin start working for amazon?	people	5
39353534353434	IN:LOOP_MUSIC	put this song on repeat.	music	6
39353633393632	IN:LOOP_MUSIC	Loop last song	music	6
3139383539333530	IN:GET_CONTACT_METHOD	What is Steven's number?	people	7
3139383039313938	IN:GET_CONTACT_METHOD	Email needed for Alexandra Zane	people	7
39353633373739	IN:SKIP_TRACK_MUSIC	Skip this song on Amazon music.	music	8
39353334333835	IN:SKIP_TRACK_MUSIC	SKIP THIS SONG	music	8
39353732343334	IN:SKIP_TRACK_MUSIC	Go to another song.	music	8
39353030353136	IN:SKIP_TRACK_MUSIC	change to next track	music	8
39353130323531	IN:SKIP_TRACK_MUSIC	skip the song that is playing	music	8
39353635353239	IN:SKIP_TRACK_MUSIC	Skip current song	music	8
39353039323932	IN:SKIP_TRACK_MUSIC	Skip ahead two tracks	music	8
3132353732393233	IN:SKIP_TRACK_MUSIC	play another track	music	8
39353639353034	IN:SKIP_TRACK_MUSIC	Play next song	music	8
3132363139313739	IN:LIKE_MUSIC	Favorite this song for me	music	9
39353536323235	IN:GET_TRACK_INFO_MUSIC	Which artist is this song by?	music	10
3132363138343330	IN:GET_TRACK_INFO_MUSIC	What is the name of this album	music	10
39353138333735	IN:GET_TRACK_INFO_MUSIC	Who is this some by	music	10
39353136363332	IN:GET_TRACK_INFO_MUSIC	Do you know the name of the album this song is from?	music	10
39353030353639	IN:GET_TRACK_INFO_MUSIC	I'd like to know the name of this album.	music	10
39353534383133	IN:GET_TRACK_INFO_MUSIC	who sings It Just Comes Natural	music	10
39343638353130	IN:GET_TRACK_INFO_MUSIC	is that enya?	music	10
39353432383533	IN:GET_TRACK_INFO_MUSIC	Who sang that last song?	music	10
39353431383233	IN:GET_TRACK_INFO_MUSIC	What song is playing now?	music	10
39343636303530	IN:GET_TRACK_INFO_MUSIC	How long is this current song?	music	10
39353333353232	IN:GET_TRACK_INFO_MUSIC	Is this song on the new album?	music	10
39343639363937	IN:GET_TRACK_INFO_MUSIC	what track is playing	music	10
39353738383934	IN:GET_TRACK_INFO_MUSIC	name of album	music	10
3132353932313634	IN:GET_TRACK_INFO_MUSIC	Whats the name of this song	music	10
3132363133393932	IN:GET_TRACK_INFO_MUSIC	Who is singing this	music	10
3231313532393630	IN:CREATE_REMINDER	I need to check on Ashley this weekend, can you remind me to call her tomorrow?	reminder	11
3231313532333236	IN:CREATE_REMINDER	Remind Ray to take his medication at 12 pm.	reminder	11
3231313436333132	IN:CREATE_REMINDER	I need to call randy tomorrow evening, can you remind me at 5 pm .	reminder	11
3231323336313233	IN:CREATE_REMINDER	Reminder - get printer ink .	reminder	11
3231323338393935	IN:CREATE_REMINDER	first item reminder for doctors appointment for Monday, August 14 at 4PM	reminder	11
3231323338343230	IN:CREATE_REMINDER	remind me of my dentist appointment on Saturday	reminder	11
3231323432343130	IN:CREATE_REMINDER	Remind me at midnight to call Jane.	reminder	11
