ID	intent	text	domain	label
3232343533353337	IN:SET_RSVP_INTERESTED	respond interested to Open Stage NYC	event	0
3232343532393836	IN:SET_RSVP_INTERESTED	change my status to interested for the second event	event	0
3232343533363531	IN:SET_RSVP_INTERESTED	respond interested to the fifth event	event	0
3232343533313031	IN:SET_RSVP_INTERESTED	set my status as interested for Insurgent Empire Book Launch	event	0
3232343532373835	IN:SET_RSVP_INTERESTED	rsvp interested for  Plate by Plate	event	0
3232343533353330	IN:SET_RSVP_INTERESTED	respond maybe to Eat Drink Play Los Gatos	event	0
3232343533313535	IN:SET_RSVP_INTERESTED	mark me as interested for the fourth event	event	0
3232343533313339	IN:SET_RSVP_INTERESTED	rsvp interested for the second event	event	0
3231323234343632	IN:GET_REMINDER_AMOUNT	How many reminders do I have for this week?	reminder	2
3231323235313631	IN:GET_REMINDER_AMOUNT	How many reminders do I have with AJ?	reminder	2
3232323230313733	IN:PLAY_MEDIA	find me 21 Savage	music	3
3232323230313632	IN:PLAY_MEDIA	find I Like It by Josh Gudwin	music	3
3231323234363036	IN:GET_REMINDER_DATE_TIME	how many more weeks until my dads birthday reminder	reminder	4
3231323238303239	IN:GET_REMINDER_DATE_TIME	When is my reminder for my next medication dose?	reminder	4
3231323233353939	IN:GET_REMINDER_DATE_TIME	What time is our sewing club meeting reminder set for?	reminder	4
3231323334343539	IN:GET_REMINDER_DATE_TIME	When is my reminder for the dentist	reminder	4
3231323235373132	IN:GET_REMINDER_DATE_TIME	When is my next family dinner reminder?	reminder	4
3231323332363833	IN:GET_REMINDER_DATE_TIME	when is my first reminder for a meeting next week	reminder	4
3231323233363138	IN:GET_REMINDER_DATE_TIME	When is my next reminder to give dog medicine?	reminder	4
3231323239383132	IN:GET_REMINDER_DATE_TIME	when is my next dentist reminder	reminder	4
3138393931323934	IN:GET_EMPLOYMENT_TIME	How long has Lance worked for Novak?	people	5
3138393932333739	IN:GET_EMPLOYMENT_TIME	When did Emily begin working for St. Luke's?	people	5
3138393932333437	IN:GET_EMPLOYMENT_TIME	when did steve start working at the school	people	5
3138393931323339	IN:GET_EMPLOYMENT_TIME	When did Sam stop working at Facebook?	people	5
3138393931323830	IN:GET_EMPLOYMENT_TIME	How long was Jeff employed by Amazon?	people	5
3138393931333032	IN:GET_EMPLOYMENT_TIME	When did Kyle get hired?	people	5
3138393933303438	IN:GET_EMPLOYMENT_TIME	when did Mark start working at Home Depot?	people	5
3138393932343834	IN:GET_EMPLOYMENT_TIME	When did Alicia leave her last job?	people	5
3138393931393930	IN:GET_EMPLOYMENT_TIME	How long has Rachel been at Hilton?	people	5
3138393932353438	IN:GET_EMPLOYMENT_TIME	When did Julie start working for Sam's Club?	people	5
3138393931373435	IN:GET_EMPLOYMENT_TIME	When did Phil start working for McDonalds	people	5
39353231373239	IN:LOOP_MUSIC	add song to repeat	music	6
39343734383837	IN:LOOP_MUSIC	Loop the current track.	music	6
3139383039323035	IN:GET_CONTACT_METHOD	Insta username for Hailey Sharmours	people	7
3139383539333236	IN:GET_CONTACT_METHOD	I need Lisa's email	people	7
3132353834323132	IN:SKIP_TRACK_MUSIC	go to track 3 please	music	8
39353831313535	IN:SKIP_TRACK_MUSIC	please skip this song	music	8
39343638393830	IN:SKIP_TRACK_MUSIC	I want to hear the next track	music	8
39353732303639	IN:SKIP_TRACK_MUSIC	Skip back two tracks please.	music	8
39343935313837	IN:SKIP_TRACK_MUSIC	Skip the next three tracks.	music	8
39353735313235	IN:SKIP_TRACK_MUSIC	skip the track	music	8
3132353635323538	IN:SKIP_TRACK_MUSIC	skip 5 songs ahead	music	8
39353337303737	IN:SKIP_TRACK_MUSIC	Skip this song again please	music	8
3132363230383431	IN:SKIP_TRACK_MUSIC	play the next song in the queue	music	8
39353736353233	IN:LIKE_MUSIC	I LIKE THIS SONG.	music	9
