ID	intent	text	domain	label
3232343532343837	IN:SET_RSVP_INTERESTED	I might want to go to to Soul Summit	event	0
3232343533373130	IN:SET_RSVP_INTERESTED	respond maybe to the fourth event	event	0
3232343532363235	IN:SET_RSVP_INTERESTED	change my status to interested for Los Angeles Interactive Conference 2019	event	0
3232343533373139	IN:SET_RSVP_INTERESTED	respond maybe to the fifth event	event	0
3232323232313037	IN:SET_RSVP_INTERESTED	RSVP maybe to Insurgent Empire Book Launch	event	0
3232343532353737	IN:SET_RSVP_INTERESTED	interested in going to Moon Viewing	event	0
3232343533373236	IN:SET_RSVP_INTERESTED	respond interested to the third event	event	0
3232343532353931	IN:SET_RSVP_INTERESTED	set my status as maybe for Hillside Bar Trivia Night	event	0
3231323239393833	IN:GET_REMINDER_AMOUNT	How many reminders are scheduled for tomorrow?	reminder	2
3231323235313634	IN:GET_REMINDER_AMOUNT	Tell me how many reminders I have next week.	reminder	2
3232323230333436	IN:PLAY_MEDIA	Find Gucci Mane covers.	music	3
3232323230333234	IN:PLAY_MEDIA	Find Rihanna.	music	3
3231323330373435	IN:GET_REMINDER_DATE_TIME	when is my reminder for coffee with Alex	reminder	4
3231323331383338	IN:GET_REMINDER_DATE_TIME	When should I expect to see the reminder for my brothers science club meeting?	reminder	4
3231323333393539	IN:GET_REMINDER_DATE_TIME	when is my next rottweiler group reminder	reminder	4
3231323331393837	IN:GET_REMINDER_DATE_TIME	When is my repair reminder for the truck?	reminder	4
3231323339343932	IN:GET_REMINDER_DATE_TIME	When is the reminder set for Traico's birthday party?	reminder	4
3231323331373335	IN:GET_REMINDER_DATE_TIME	What time and day do I have bus reminders set for?	reminder	4
3231323235363132	IN:GET_REMINDER_DATE_TIME	When is the carpet cleaning reminder	reminder	4
3231323234343330	IN:GET_REMINDER_DATE_TIME	When is the reminder for flight next week?	reminder	4
3138393932353236	IN:GET_EMPLOYMENT_TIME	How long has Jackie worked for Viaero?	people	5
3138393931303833	IN:GET_EMPLOYMENT_TIME	How Long has Albert worked for 1st National?	people	5
3138393931303839	IN:GET_EMPLOYMENT_TIME	How long has Lily work at her current job?	people	5
3138393932353637	IN:GET_EMPLOYMENT_TIME	How many years has Bill worked for Loaf n' Jug?	people	5
3138393933333534	IN:GET_EMPLOYMENT_TIME	How long has Bob worked at Fox?	people	5
3138393933323731	IN:GET_EMPLOYMENT_TIME	When did John quit working at IBM?	people	5
3138393931373237	IN:GET_EMPLOYMENT_TIME	what year did debbie start working for bath and body?	people	5
3138393931373636	IN:GET_EMPLOYMENT_TIME	How long has Shannon worked at her current job?	people	5
3138393931333535	IN:GET_EMPLOYMENT_TIME	When did Heidi start to work at Target?	people	5
3138393931313937	IN:GET_EMPLOYMENT_TIME	How long did Debbie work at Walmart?	people	5
3138393932363539	IN:GET_EMPLOYMENT_TIME	How long has Will worked for Boeing	people	5
